,file name,label,vanti,train \ test,score,vanti label,vanti with pr
1879,2RLCW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_04-40-00.BMP,0,1,1,0.23,0,1
1880,2RLCW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_04-40-00.BMP,0,1,0,0.57,0,1
1881,2RLCW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_04-40-00.BMP,0,1,0,0.53,0,1
1882,2RLCW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_04-40-00.BMP,0,1,0,0.19,0,1
1883,2RLCY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-07_20-25-15.BMP,0,1,0,0.16,0,1
1884,2RLCY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-07_20-25-15.BMP,0,1,0,0.24,0,1
1885,2RLCY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-07_20-25-15.BMP,0,1,0,0.27,0,1
1886,2RLCY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-07_20-25-15.BMP,0,1,0,0.26,0,1
1887,2RLCY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-07_20-25-15.BMP,0,1,0,0.48,0,1
1888,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-10_22-51-18.BMP,0,1,1,0.2,0,1
1889,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-10_22-51-18.BMP,0,1,0,0.27,0,1
1890,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-10_22-51-18.BMP,0,1,0,0.57,0,1
1891,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-10_22-51-18.BMP,0,1,0,0.28,0,1
1892,2RLEG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-10_22-51-18.BMP,0,1,1,0.3,0,1
1893,2RLF8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_18-12-36.BMP,0,1,0,0.22,0,1
1894,2RLF8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_18-12-36.BMP,0,1,1,0.48,0,1
1895,2RLFA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_18-12-45.BMP,0,1,0,0.25,0,1
1896,2RLFA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_18-12-45.BMP,0,1,0,0.44,0,1
1897,2RLFA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_18-12-45.BMP,0,1,0,0.29,0,1
1898,2RLFM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-17_01-26-42.BMP,0,1,1,0.2,0,1
1899,2RLFM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-17_01-26-42.BMP,0,1,1,0.39,0,1
1900,2RLFM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-17_01-26-42.BMP,0,1,0,0.48,0,1
1901,2RLFM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-17_01-26-42.BMP,0,1,0,0.56,0,1
1902,2RLG4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_22-58-10.BMP,0,1,0,0.48,0,1
1903,2RLG4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_22-58-10.BMP,0,1,0,0.59,0,1
1904,2RLG4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_22-58-10.BMP,0,1,1,0.51,0,1
1905,2RLG4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_22-58-10.BMP,0,1,0,0.24,0,1
1906,2RLGE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-11-07_15-58-24.BMP,0,1,1,0.15,0,1
1907,2RLGE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-11-07_15-58-24.BMP,0,1,0,0.52,0,1
1908,2RLGE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-07_15-58-24.BMP,0,1,0,0.33,0,1
1909,2RLGE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-07_15-58-24.BMP,0,1,0,0.23,0,1
1910,2RLGE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-07_15-58-24.BMP,0,1,0,0.45,0,1
1912,2RLHG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-22_12-08-10.BMP,0,1,0,0.14,0,1
1913,2RLHG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-22_12-08-10.BMP,0,1,1,0.38,0,1
1914,2RLHK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_10-36-28.BMP,0,1,0,0.54,0,1
1915,2RLHK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_10-36-28.BMP,0,1,0,0.45,0,1
1916,2RLHK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_10-36-28.BMP,0,1,0,0.25,0,1
1917,2RLHM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_15-34-51.BMP,0,1,0,0.19,0,1
1918,2RLHM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_15-34-51.BMP,0,1,0,0.46,0,1
1919,2RLHM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_15-34-51.BMP,0,1,0,0.26,0,1
1920,2RLHO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_21-06-01.BMP,0,1,1,0.49,0,1
1921,2RLHO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_21-06-01.BMP,0,1,0,0.24,0,1
1922,2RLHO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_21-06-01.BMP,0,1,0,0.28,0,1
1923,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-02_05-53-31.BMP,0,1,0,0.48,0,1
1924,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-11-02_13-06-53.BMP,0,1,0,0.29,0,1
1925,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-02_05-53-31.BMP,0,1,0,0.16,0,1
1926,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-02_13-06-53.BMP,0,1,0,0.44,0,1
1927,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-02_05-53-31.BMP,0,1,0,0.41,0,1
1928,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-02_05-53-31.BMP,0,1,1,0.21,0,1
1929,2RLHQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-02_05-53-31.BMP,0,1,0,0.38,0,1
1930,2RLHU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-10_18-12-20.BMP,0,1,0,0.56,0,1
1931,2RLHU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-10_18-12-20.BMP,0,1,0,0.55,0,1
1932,2RLHU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-10_18-12-20.BMP,0,1,0,0.6,0,1
1933,2RLI0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_13-05-04.BMP,0,1,0,0.12,0,1
1934,2RLIC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-02_12-11-30.BMP,0,1,0,0.47,0,1
1935,2RLIC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-02_12-11-30.BMP,0,1,1,0.49,0,1
1936,2RLIC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-02_12-11-30.BMP,0,1,1,0.43,0,1
1937,2RLIC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-02_12-11-30.BMP,0,1,0,0.13,0,1
1938,2RLIC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-02_12-11-30.BMP,0,1,1,0.29,0,1
1939,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,1,0.57,0,1
1940,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,0,0.34,0,1
1941,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,0,0.2,0,1
1942,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,0,0.39,0,1
1943,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,0,0.17,0,1
1944,2RLIE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-19_18-07-29.BMP,0,1,1,0.23,0,1
1945,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-14_00-04-24.BMP,0,1,1,0.16,0,1
1946,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-14_00-04-24.BMP,0,1,1,0.5,0,1
1947,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-14_00-04-24.BMP,0,1,0,0.46,0,1
1948,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-14_00-04-24.BMP,0,1,0,0.26,0,1
1949,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-14_00-04-24.BMP,0,1,1,0.31,0,1
1950,2RLII_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_05-14-09.BMP,0,1,0,0.53,0,1
1951,2RLII_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_05-14-09.BMP,0,1,0,0.33,0,1
1952,2RLII_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_05-14-09.BMP,0,1,0,0.19,0,1
1953,2RLII_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-08_05-14-09.BMP,0,1,0,0.42,0,1
1954,2RLIM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-01_05-01-10.BMP,0,1,0,0.55,0,1
1955,2RLIM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-01_05-01-10.BMP,0,1,0,0.15,0,1
1956,2RLIM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-01_05-01-10.BMP,0,1,0,0.45,0,1
1957,2RLJ6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-07_19-57-18.BMP,0,1,0,0.15,0,1
1958,2RLJ6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-07_19-57-18.BMP,0,1,1,0.29,0,1
1959,2RLJ6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-07_19-57-18.BMP,0,1,0,0.31,0,1
1960,2RLJ6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-07_19-57-18.BMP,0,1,1,0.35,0,1
1961,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,0,0.52,0,1
1962,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,0,0.51,0,1
1963,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,1,0.2,0,1
1964,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,0,0.25,0,1
1965,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,0,0.2,0,1
1966,2RLJ8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-13_13-05-34.BMP,0,1,0,0.13,0,1
1967,2RLJE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-01_03-29-46.BMP,0,1,0,0.14,0,1
1968,2RLJE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-01_03-29-46.BMP,0,1,0,0.26,0,1
1969,2RLJE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-01_03-29-46.BMP,0,1,0,0.41,0,1
1970,2RLJO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-10_18-07-14.BMP,0,1,0,0.2,0,1
1971,2RLJO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-10_18-07-14.BMP,0,1,0,0.22,0,1
1972,2RLJO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-10_18-07-14.BMP,0,1,1,0.53,0,1
1973,2RLJO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-10_18-07-14.BMP,0,1,0,0.6,0,1
1974,2RLJQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-14_14-54-56.BMP,0,1,0,0.44,0,1
1975,2RLJQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-14_14-54-56.BMP,0,1,0,0.42,0,1
1976,2RLJQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-14_14-54-56.BMP,0,1,0,0.31,0,1
1977,2RLJQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-14_14-54-56.BMP,0,1,1,0.6,0,1
1978,2RLJS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-02_22-22-41.BMP,0,1,0,0.2,0,1
1979,2RLJS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-02_22-22-41.BMP,0,1,1,0.24,0,1
1980,2RLJS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-02_22-22-41.BMP,0,1,1,0.21,0,1
1981,2RLJS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-02_22-22-41.BMP,0,1,0,0.34,0,1
1982,2RLJW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_05-44-10.BMP,0,1,0,0.27,0,1
1983,2RLJW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_05-44-10.BMP,0,1,1,0.32,0,1
1984,2RLJW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_05-44-10.BMP,0,1,1,0.37,0,1
1985,2RLJW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-11_05-44-10.BMP,0,1,1,0.6,0,1
1986,2RLK6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_15-20-40.BMP,0,1,1,0.36,0,1
1987,2RLK6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_15-20-40.BMP,0,1,0,0.54,0,1
1988,2RLK6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_15-20-40.BMP,0,1,0,0.3,0,1
1989,2RLK6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-08_15-20-40.BMP,0,1,1,0.27,0,1
1990,2RLKE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_20-26-45.BMP,0,1,1,0.23,0,1
1991,2RLKE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_20-26-45.BMP,0,1,0,0.47,0,1
1992,2RLKE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-06_20-26-45.BMP,0,1,0,0.5,0,1
1993,2RLKE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_20-26-45.BMP,0,1,1,0.58,0,1
1994,2RLKG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_13-11-20.BMP,0,1,0,0.5,0,1
1995,2RLKG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_13-11-20.BMP,0,1,0,0.12,0,1
1996,2RLKG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_13-11-20.BMP,0,1,0,0.21,0,1
1997,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,0,0.25,0,1
1998,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,0,0.25,0,1
1999,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,0,0.17,0,1
2000,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,0,0.52,0,1
2001,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,0,0.12,0,1
2002,2RLKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-14_07-10-10.BMP,0,1,1,0.49,0,1
2003,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,0,0.53,0,1
2004,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,1,0.32,0,1
2005,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,1,0.15,0,1
2006,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,0,0.56,0,1
2007,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,1,0.21,0,1
2008,2RLKS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-27_05-51-12.BMP,0,1,0,0.6,0,1
2009,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-08_09-37-04.BMP,0,1,1,0.23,0,1
2010,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-08_09-37-04.BMP,0,1,0,0.21,0,1
2011,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-08_09-37-04.BMP,0,1,0,0.58,0,1
2012,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-08_09-37-04.BMP,0,1,0,0.29,0,1
2013,2RLKU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-08_09-37-04.BMP,0,1,1,0.2,0,1
2014,2RLKW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_21-31-00.BMP,0,1,1,0.22,0,1
2015,2RLKW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_21-31-00.BMP,0,1,0,0.16,0,1
2016,2RLKW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_21-31-00.BMP,0,1,0,0.37,0,1
2017,2RLKW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_21-31-00.BMP,0,1,1,0.52,0,1
2018,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-11-26_14-43-55.BMP,0,1,0,0.32,0,1
2019,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-23_23-12-57.BMP,0,1,0,0.46,0,1
2020,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-23_23-12-57.BMP,0,1,0,0.38,0,1
2021,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY8SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,0,0.29,0,1
2022,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX16DY8SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,1,0.47,0,1
2023,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P013_DX12DY9SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,1,0.57,0,1
2024,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P014_DX17DY9SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,1,0.24,0,1
2025,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P015_DX9DY10SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,0,0.22,0,1
2026,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P016_DX13DY10SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,1,0.15,0,1
2027,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P017_DX7DY11SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,1,0.14,0,1
2028,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P019_DX10DY12SDX9SDY10_2020-12-02_19-58-59.BMP,0,1,0,0.48,0,1
2029,2RLL0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-12_03-13-05.BMP,0,1,0,0.32,0,1
2030,2RLL0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-12_03-13-05.BMP,0,1,0,0.47,0,1
2031,2RLL0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-12_03-13-05.BMP,0,1,0,0.29,0,1
2032,2RLL0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-12_03-13-05.BMP,0,1,0,0.52,0,1
2033,2RLLA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_22-35-32.BMP,0,1,0,0.13,0,1
2034,2RLLA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_22-35-32.BMP,0,1,0,0.23,0,1
2035,2RLLC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_13-41-37.BMP,0,1,0,0.59,0,1
2036,2RLLC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_13-41-37.BMP,0,1,0,0.45,0,1
2037,2RLLC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_13-41-37.BMP,0,1,0,0.52,0,1
2038,2RLLC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-08_13-41-37.BMP,0,1,0,0.36,0,1
2039,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-11-07_00-49-17.BMP,0,1,0,0.42,0,1
2040,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_20-47-04.BMP,0,1,0,0.12,0,1
2041,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-07_00-49-17.BMP,0,1,0,0.25,0,1
2042,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_20-47-04.BMP,0,1,0,0.12,0,1
2043,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-07_00-49-17.BMP,0,1,0,0.57,0,1
2044,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_20-47-04.BMP,0,1,1,0.56,0,1
2045,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-11-07_00-49-17.BMP,0,1,1,0.15,0,1
2046,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-06_20-47-04.BMP,0,1,0,0.52,0,1
2047,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-11-08_20-22-02.BMP,0,1,1,0.49,0,1
