,file name,label,vanti,train \ test,score
364,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-06_10-40-26.BMP,0,0,1,0.46
365,W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-01_21-07-13.BMP,0,0,1,0.54
366,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-22_15-38-00.BMP,0,0,0,0.84
367,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-02_09-29-40.BMP,0,0,1,0.85
368,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.81
369,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,0,0.75
370,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_22-42-27.BMP,0,0,0,0.52
371,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-27_14-13-26.BMP,0,0,1,0.67
372,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-04_05-34-10.BMP,0,0,1,0.61
373,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-02_16-26-26.BMP,0,0,0,0.88
374,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-01_22-03-03.BMP,0,0,1,0.89
375,9A0V6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-11_14-51-46.BMP,0,0,0,0.93
376,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,1,0.77
377,Y50XQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-01_19-30-14.BMP,0,0,0,0.66
378,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.85
379,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-16_07-46-52.BMP,0,0,0,0.77
380,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.67
381,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-19_04-56-49.BMP,0,0,0,0.55
382,N6064_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-08_08-38-32.BMP,0,0,0,0.44
383,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-28_20-11-59.BMP,0,0,0,0.52
384,9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-17_18-06-38.BMP,0,0,0,0.71
385,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-14_23-26-47.BMP,0,0,0,0.64
386,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-01_21-06-26.BMP,0,0,0,0.93
387,5D0IM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-07_01-06-55.BMP,0,0,0,0.42
388,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-11-24_07-58-07.BMP,0,0,1,0.74
389,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX8DY11SDX8SDY13_2020-09-24_17-05-40.BMP,0,0,1,0.72
390,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,0,0.80
391,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-22_22-38-21.BMP,0,0,0,0.61
392,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-13_04-11-50.BMP,0,0,1,0.52
393,9A0S8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-17_10-17-06.BMP,0,0,0,0.84
394,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_05-36-25.BMP,0,0,0,0.76
395,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,0,0.90
396,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-08_14-46-29.BMP,0,0,1,0.80
397,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-06_01-04-17.BMP,0,0,1,0.51
398,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,0,0.64
399,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-06_10-40-26.BMP,0,0,0,0.76
400,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,1,0.81
401,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-06_17-28-39.BMP,0,0,0,0.84
402,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.61
403,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-13_13-14-21.BMP,0,0,0,0.44
404,4P0Q2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-24_12-20-28.BMP,0,0,0,0.69
405,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-14_23-26-47.BMP,0,0,0,0.88
406,7N0L2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-17_19-26-45.BMP,0,0,0,0.65
407,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.46
408,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-13_15-47-59.BMP,0,0,1,0.89
409,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,1,0.75
410,S7016_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-26_17-16-30.BMP,0,0,0,0.76
411,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-14_20-59-21.BMP,0,0,1,0.44
412,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.53
413,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_12-07-37.BMP,0,0,1,0.87
414,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-08_03-28-05.BMP,0,0,0,0.48
415,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.89
416,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-12_03-36-12.BMP,0,0,1,0.92
417,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,0,0.88
418,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-24_01-38-03.BMP,0,0,0,0.69
419,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-24_23-45-46.BMP,0,0,0,0.47
420,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-26_09-14-21.BMP,0,0,0,0.62
421,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.81
422,7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-25_16-18-28.BMP,0,0,0,0.49
423,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-05_00-45-05.BMP,0,0,1,0.92
424,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-28_12-28-14.BMP,0,0,0,0.60
425,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-27_23-15-20.BMP,0,0,0,0.57
426,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,0,0.66
427,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.65
428,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-30_06-53-48.BMP,0,0,1,0.94
429,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-16_07-48-16.BMP,0,0,0,0.51
430,7N0M8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-01_08-36-38.BMP,0,0,1,0.76
431,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.80
432,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-13_02-25-35.BMP,0,0,0,0.79
433,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-29_01-40-49.BMP,0,0,0,0.48
434,4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-01_05-35-14.BMP,0,0,0,0.78
435,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.79
436,2CICK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-01_22-55-04.BMP,0,0,0,0.75
437,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-28_04-10-28.BMP,0,0,0,0.56
438,Y50Y8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-05_06-52-34.BMP,0,0,0,0.85
439,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,0,0.45
440,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-05_11-17-16.BMP,0,0,0,0.80
441,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-13_05-32-04.BMP,0,0,0,0.85
442,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.85
443,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-12_03-36-12.BMP,0,0,0,0.86
444,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-04_05-34-10.BMP,0,0,1,0.81
445,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,0,0.55
446,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-01_22-03-03.BMP,0,0,0,0.86
447,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-06_00-49-58.BMP,0,0,0,0.70
448,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-08_19-47-50.BMP,0,0,0,0.69
449,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-06_12-14-00.BMP,0,0,0,0.44
450,Y50Z4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_08-10-42.BMP,0,0,0,0.58
451,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,1,0.71
452,Y50SE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-23_03-27-39.BMP,0,0,0,0.83
453,4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-21_18-49-05.BMP,0,0,1,0.58
454,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,1,0.78
455,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY15_2020-10-30_07-18-29.BMP,0,0,1,0.51
456,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-10-29_10-58-49.BMP,0,0,0,0.94
457,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,1,0.45
458,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_13-42-36.BMP,0,0,1,0.52
459,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX9DY4SDX8SDY17_2020-09-24_17-05-40.BMP,0,0,0,0.50
460,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-18_22-30-44.BMP,0,0,0,0.87
461,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY15_2020-07-02_14-26-01.BMP,0,0,0,0.49
462,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-06-24_20-48-33.BMP,0,0,0,0.65
463,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,1,0.68
464,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-01_04-09-24.BMP,0,0,0,0.52
465,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,1,0.69
466,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.94
467,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.62
468,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-08_03-52-48.BMP,0,0,1,0.73
469,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.76
470,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_02-30-09.BMP,0,0,1,0.59
471,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,1,0.56
472,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.78
473,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-02-06_00-49-58.BMP,0,0,1,0.54
474,7N0L2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-17_19-26-45.BMP,0,0,0,0.78
475,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-09-01_07-56-15.BMP,0,0,1,0.79
476,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-03_05-41-17.BMP,0,0,0,0.94
477,4P0Q2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-24_12-20-28.BMP,0,0,1,0.41
478,Y50YK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-24_05-55-09.BMP,0,0,1,0.56
479,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.84
480,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,0,0.84
481,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.73
482,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_03-16-14.BMP,0,0,0,0.78
483,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,0,0.41
484,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-06_15-36-35.BMP,0,0,0,0.52
485,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.49
486,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-21_05-11-58.BMP,0,0,0,0.85
487,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.90
488,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.80
489,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.77
490,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.62
491,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,1,0.93
492,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-06_05-18-06.BMP,0,0,0,0.61
493,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-31_15-54-36.BMP,0,0,0,0.46
494,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_14-19-57.BMP,0,0,1,0.83
495,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-31_17-25-59.BMP,0,0,0,0.64
496,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-23_18-05-33.BMP,0,0,0,0.66
497,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.56
498,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.50
499,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-14_20-59-21.BMP,0,0,1,0.90
500,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-11_12-23-35.BMP,0,0,1,0.43
501,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-01_21-06-26.BMP,0,0,0,0.75
502,1W1B2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-29_16-51-43.BMP,0,0,1,0.48
503,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-22_15-38-00.BMP,0,0,0,0.57
504,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_05-54-38.BMP,0,0,1,0.55
505,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,1,0.41
506,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.49
507,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-28_12-28-14.BMP,0,0,1,0.64
508,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,1,0.47
509,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.83
510,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-03_17-43-28.BMP,0,0,0,0.62
511,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.50
512,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_12-33-35.BMP,0,0,0,0.54
513,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_23-38-33.BMP,0,0,1,0.83
514,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_05-22-17.BMP,0,0,0,0.70
515,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-12_03-36-12.BMP,0,0,0,0.60
516,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-24_07-58-07.BMP,0,0,1,0.93
517,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-13_23-21-50.BMP,0,0,0,0.66
518,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-06_05-03-32.BMP,0,0,1,0.47
519,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-31_15-54-36.BMP,0,0,0,0.76
520,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-06_01-04-17.BMP,0,0,1,0.73
521,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,1,0.43
522,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.87
523,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-04_05-34-10.BMP,0,0,1,0.92
524,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.87
525,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-27_00-19-44.BMP,0,0,0,0.77
526,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,0,0.50
527,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,1,0.42
528,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.80
529,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.57
530,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX10DY9SDX7SDY15_2020-08-25_11-00-14.BMP,0,0,1,0.91
531,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-15_16-24-55.BMP,0,0,1,0.40
532,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,1,0.51
533,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.89
534,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,1,0.71
535,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.66
536,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-15_08-18-10.BMP,0,0,0,0.61
537,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_12-31-14.BMP,0,0,0,0.68
538,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.92
539,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-25_02-18-35.BMP,0,0,0,0.73
540,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX9DY14SDX8SDY15_2020-09-24_17-05-40.BMP,0,0,0,0.62
541,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,1,0.73
542,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-28_07-42-25.BMP,0,0,0,0.57
543,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,1,0.87
544,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-14_03-41-31.BMP,0,0,0,0.63
