,file name,label,vanti,train \ test,score
12858,3638O_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW3_O3_NO_PAD_LW3_M1}_DX10DY4SDX6SDY30_2020-12-17_15-51-32.JPG,0,1,0,0.18
12859,3638O_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW3_O3_NO_PAD_LW3_M1}_DX14DY10SDX3SDY11_2020-12-17_15-51-32.JPG,0,1,0,0.40
12860,3638O_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW4_O3_NO_PAD_LW4_M1}_DX10DY13SDX3SDY11_2020-12-17_15-51-32.JPG,0,1,0,0.29
12861,3638O_RWHM_VE_MEAS_CD_SEM_{O3_4MF_TK3_O3_NO_PAD_TK3_M1}_DX8DY10SDX14SDY1_2020-12-17_15-51-32.JPG,0,1,0,0.40
12862,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-10-30_08-26-30.JPG,0,1,0,0.41
12863,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX8SDY22_2020-10-30_08-26-30.JPG,0,1,1,0.17
12864,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX9SDY34_2020-10-30_08-26-30.JPG,0,1,0,0.47
12865,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-10-30_08-26-30.JPG,0,1,1,0.49
12866,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-10-30_08-26-30.JPG,0,1,0,0.33
12867,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-10-30_08-26-30.JPG,0,1,0,0.39
12868,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-10-30_08-26-30.JPG,0,1,0,0.48
12869,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-10-30_08-26-30.JPG,0,1,0,0.58
12870,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX11SDY29_2020-10-30_08-26-30.JPG,0,1,0,0.24
12871,A7HSI_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX4SDY9_2020-10-30_08-26-30.JPG,0,1,0,0.37
12872,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX8SDY22_2020-10-29_10-43-03.JPG,0,0,0,0.56
12873,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX1SDY11_2020-10-29_10-43-03.JPG,0,0,0,0.85
12874,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX1SDY11_2020-10-29_10-43-03.JPG,0,0,0,0.75
12875,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX1SDY11_2020-10-29_10-43-03.JPG,0,0,1,0.58
12876,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-10-29_10-43-03.JPG,0,0,0,0.61
12877,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-10-29_10-43-03.JPG,0,0,0,0.44
12878,A7HV8_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-10-29_10-43-03.JPG,0,0,0,0.66
12879,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-11_05-29-19.JPG,0,0,1,0.85
12880,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX1SDY11_2020-11-11_05-29-19.JPG,0,0,1,0.93
12881,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX12SDY42_2020-11-11_05-29-19.JPG,0,0,0,0.48
12882,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-11_05-29-19.JPG,0,1,0,0.33
12883,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-11_05-29-19.JPG,0,0,0,0.64
12884,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-11_05-29-19.JPG,0,0,0,0.80
12885,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-11_05-29-19.JPG,0,0,0,0.40
12886,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-11-11_05-29-19.JPG,0,0,0,0.80
12887,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-11_05-29-19.JPG,0,0,1,0.82
12888,A7HVA_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-11_05-29-19.JPG,0,0,1,0.42
12889,A7HVC_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-11-11_13-14-53.JPG,0,0,0,0.53
12890,A7HVC_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-11_13-14-53.JPG,0,0,0,0.83
12891,A7HVC_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-11-11_13-14-53.JPG,0,0,0,0.41
12892,A7HVC_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX13SDY18_2020-11-11_13-14-53.JPG,0,0,0,0.59
12893,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX4SDY30_2020-10-20_21-56-25.JPG,0,1,0,0.47
12894,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-10-20_21-56-25.JPG,0,0,0,0.51
12895,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-10-20_02-27-02.JPG,0,1,0,0.23
12896,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-10-20_21-56-25.JPG,0,1,0,0.24
12897,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-10-20_02-27-02.JPG,0,1,0,0.25
12898,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX12SDY6_2020-10-20_21-56-25.JPG,0,0,0,0.59
12899,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-10-20_02-27-02.JPG,0,1,0,0.27
12900,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX10SDY15_2020-10-20_02-27-02.JPG,0,1,0,0.48
12901,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY16_2020-10-20_02-27-02.JPG,0,1,0,0.33
12902,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-10-20_02-27-02.JPG,0,1,0,0.30
12903,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX10SDY15_2020-10-20_02-27-02.JPG,0,1,0,0.44
12904,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-10-20_21-56-25.JPG,0,0,0,0.74
12905,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY16_2020-10-20_02-27-02.JPG,0,1,0,0.47
12906,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-10-20_21-56-25.JPG,0,0,0,0.68
12907,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX4SDY9_2020-10-20_02-27-02.JPG,0,1,0,0.56
12908,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX4SDY9_2020-10-20_21-56-25.JPG,0,1,0,0.45
12909,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX8SDY11_2020-10-20_21-56-25.JPG,0,0,0,0.84
12910,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-10-20_21-56-25.JPG,0,0,0,0.51
12911,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX2SDY33_2020-10-20_21-56-25.JPG,0,1,1,0.40
12912,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-10-20_02-27-02.JPG,0,1,1,0.27
12913,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX13SDY18_2020-10-20_02-27-02.JPG,0,1,1,0.49
12914,A7HWE_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX3SDY20_2020-10-20_02-27-02.JPG,0,1,0,0.45
12915,A7HXQ_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-11_19-41-05.JPG,0,1,0,0.31
12916,A7HXQ_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-11_19-41-05.JPG,0,0,1,0.83
12917,A7HXQ_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-11-11_19-41-05.JPG,0,1,0,0.35
12918,A7HZ8_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-11_17-36-27.JPG,0,0,0,0.47
12919,A7HZ8_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-11_17-36-27.JPG,0,0,1,0.63
12920,A7HZ8_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-11_17-36-27.JPG,0,1,1,0.38
12921,A7HZ8_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX11SDY29_2020-11-11_17-36-27.JPG,0,0,1,0.56
12922,A7HZ8_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-11-11_17-36-27.JPG,0,0,0,0.58
12923,A7HZK_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-11_17-36-27.JPG,0,1,0,0.30
12924,A7HZK_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-11_17-36-27.JPG,0,0,0,0.93
12925,A7HZK_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX13SDY45_2020-11-11_17-36-27.JPG,0,0,0,0.53
12926,A7HZK_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-11-11_17-36-27.JPG,0,0,0,0.42
12927,A7I0Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-05_02-01-25.JPG,0,0,0,0.42
12928,A7I0Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-11-05_02-01-25.JPG,0,0,0,0.82
12929,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-11_15-59-20.JPG,0,1,0,0.53
12930,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-11-11_15-59-20.JPG,0,0,0,0.41
12931,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-11_15-59-20.JPG,0,0,1,0.72
12932,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-11-11_15-59-20.JPG,0,1,0,0.18
12933,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-11_15-59-20.JPG,0,0,0,0.78
12934,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-11-11_15-59-20.JPG,0,0,1,0.41
12935,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-11_15-59-20.JPG,0,0,1,0.85
12936,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX8SDY11_2020-11-11_15-59-20.JPG,0,1,1,0.26
12937,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-11_15-59-20.JPG,0,0,0,0.71
12938,A7I1S_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX13SDY18_2020-11-11_15-59-20.JPG,0,0,1,0.61
12939,A7I1U_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-05_08-56-22.JPG,0,0,0,0.48
12940,A7I1U_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-05_08-56-22.JPG,0,0,0,0.83
12941,A7I1U_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-05_08-56-22.JPG,0,0,0,0.43
12942,A7I1U_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-05_08-56-22.JPG,0,0,1,0.67
12943,A7I1W_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX4SDY30_2020-11-19_06-23-42.JPG,0,0,0,0.59
12944,A7I5Q_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX13SDY18_2020-11-20_17-04-46.JPG,0,1,1,0.45
12945,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-20_02-38-58.JPG,0,0,0,0.81
12946,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY37_2020-11-20_02-38-58.JPG,0,1,0,0.52
12947,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-20_02-38-58.JPG,0,0,1,0.85
12948,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-11-20_02-38-58.JPG,0,0,0,0.94
12949,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-20_02-38-58.JPG,0,0,0,0.86
12950,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-20_02-38-58.JPG,0,1,0,0.27
12951,A7I5S_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX7SDY40_2020-11-20_02-38-58.JPG,0,0,0,0.91
12952,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX4SDY30_2020-11-20_10-00-39.JPG,0,0,0,0.63
12953,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX12SDY42_2020-11-20_10-00-39.JPG,0,0,1,0.93
12954,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-20_10-00-39.JPG,0,0,1,0.52
12955,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-11-20_10-00-39.JPG,0,0,0,0.88
12956,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-11-20_10-00-39.JPG,0,0,0,0.59
12957,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-20_10-00-39.JPG,0,1,0,0.14
12958,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-20_10-00-39.JPG,0,0,0,0.58
12959,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-20_10-00-39.JPG,0,0,1,0.51
12960,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-20_10-00-39.JPG,0,0,1,0.52
12961,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY16_2020-11-20_10-00-39.JPG,0,0,0,0.72
12962,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-20_10-00-39.JPG,0,0,0,0.51
12963,A7I6A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-20_10-00-39.JPG,0,0,0,0.45
12964,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-20_10-01-09.JPG,0,0,1,0.52
12965,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX12SDY6_2020-11-20_10-01-09.JPG,0,1,0,0.33
12966,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-11-20_10-01-09.JPG,0,1,0,0.16
12967,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-11-20_10-01-09.JPG,0,0,0,0.49
12968,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-11-20_10-01-09.JPG,0,0,0,0.72
12969,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX11SDY29_2020-11-20_10-01-09.JPG,0,0,1,0.56
12970,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-20_10-01-09.JPG,0,0,1,0.75
12971,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-11-20_10-01-09.JPG,0,0,0,0.84
12972,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-20_10-01-09.JPG,0,0,1,0.61
12973,A7I6I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX3SDY20_2020-11-20_10-01-09.JPG,0,1,1,0.17
12974,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX1SDY11_2020-11-22_12-20-48.JPG,0,0,0,0.68
12975,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-22_12-20-48.JPG,0,0,0,0.85
12976,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-22_12-20-48.JPG,0,0,0,0.66
12977,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-11-22_12-20-48.JPG,0,0,0,0.88
12978,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-11-22_12-20-48.JPG,0,0,1,0.49
12979,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-11-22_12-20-48.JPG,0,0,1,0.42
12980,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-22_12-20-48.JPG,0,0,1,0.69
12981,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-22_12-20-48.JPG,0,1,1,0.14
12982,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-11-22_12-20-48.JPG,0,1,0,0.27
12983,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-11-22_12-20-48.JPG,0,0,0,0.74
12984,A7I6M_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX7SDY40_2020-11-22_12-20-48.JPG,0,0,1,0.62
12985,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-20_17-04-46.JPG,0,0,0,0.61
12986,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX12SDY6_2020-11-20_17-04-46.JPG,0,1,0,0.30
12987,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX14SDY27_2020-11-20_17-04-46.JPG,0,0,1,0.52
12988,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-20_17-04-46.JPG,0,1,1,0.50
12989,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-11-20_17-04-46.JPG,0,0,0,0.83
12990,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX3SDY20_2020-11-20_17-04-46.JPG,0,0,1,0.51
12991,A7I7C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX7SDY40_2020-11-20_17-04-46.JPG,0,0,0,0.55
12992,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX12SDY42_2020-11-21_13-01-06.JPG,0,1,1,0.23
12993,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-21_13-01-06.JPG,0,0,1,0.65
12994,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX12SDY6_2020-11-21_13-01-06.JPG,0,1,0,0.44
12995,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-21_13-01-06.JPG,0,1,0,0.18
12996,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-21_13-01-06.JPG,0,0,1,0.77
12997,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-11-21_13-01-06.JPG,0,0,0,0.46
12998,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX3SDY20_2020-11-21_13-01-06.JPG,0,0,1,0.81
12999,A7I7I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-21_13-01-06.JPG,0,0,1,0.66
13000,A7I7K_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-16_20-05-06.JPG,0,0,0,0.58
13001,A7I20_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX14SDY27_2020-11-11_15-59-20.JPG,0,0,0,0.60
13002,A7I20_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX4SDY9_2020-11-11_15-59-20.JPG,0,0,1,0.86
