,file name,label,vanti,train \ test,score
5280,1P3LI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-11-18_14-32-51.JPG,0,0,0,0.75
5281,1P3L8_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-14_21-57-51.JPG,0,0,1,0.74
5282,1A1TQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX1SDY11_2020-12-07_01-21-56.JPG,0,0,0,0.80
5283,1A1MY_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-26_19-31-04.JPG,0,0,0,0.42
5284,1A1JM_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-10-31_10-37-01.JPG,0,0,1,0.80
5285,1A1MM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-12-16_00-10-58.JPG,0,0,1,0.63
5286,1P3PG_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY37_2020-10-22_13-37-49.JPG,0,0,0,0.53
5287,1P3L8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-14_21-57-51.JPG,0,0,0,0.91
5288,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-11-17_16-46-40.JPG,0,0,1,0.87
5289,1P3O6_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-03_05-03-55.JPG,0,0,0,0.67
5290,1P3LC_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-11-18_12-14-35.JPG,0,0,0,0.46
5291,1P3P8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-03_12-29-34.JPG,0,0,0,0.79
5292,1P3PY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX8SDY11_2020-11-13_12-39-40.JPG,0,0,1,0.46
5293,1A1NY_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY37_2020-11-18_20-15-25.JPG,0,0,1,0.73
5294,1P3J2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-10-30_04-20-09.JPG,0,0,0,0.67
5295,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-19_13-54-59.JPG,0,0,0,0.47
5296,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-16_00-59-24.JPG,0,0,1,0.81
5297,1P3NS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-11-13_01-06-29.JPG,0,0,0,0.53
5298,1P3PS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-10-29_17-47-20.JPG,0,0,1,0.40
5299,1P3NS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-11-13_01-06-29.JPG,0,0,1,0.87
5300,1A1KA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-17_21-05-55.JPG,0,0,0,0.47
5301,1A1J6_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-11-18_09-40-39.JPG,0,0,0,0.57
5302,1A1IA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-17_03-12-24.JPG,0,0,0,0.47
5303,1P3JE_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY37_2020-10-30_00-18-03.JPG,0,0,1,0.42
5304,1A1OY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-12-03_02-18-43.JPG,0,0,0,0.89
5305,1P3PK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-10-22_05-07-31.JPG,0,0,0,0.75
5306,1P3M0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-11-18_09-43-46.JPG,0,0,0,0.65
5307,1P3JW_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-10-29_18-53-26.JPG,0,0,0,0.51
5308,1P3JS_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX13SDY45_2020-10-19_21-36-38.JPG,0,0,1,0.79
5309,1P3PQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-10-22_11-28-11.JPG,0,0,0,0.62
5310,1A1KM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-11-19_20-13-08.JPG,0,0,0,0.66
5311,1P3JM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX12SDY42_2020-10-19_06-14-52.JPG,0,0,0,0.40
5312,1A1KO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-11-16_14-00-28.JPG,0,0,0,0.91
5313,1A1PI_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-10-31_19-26-56.JPG,0,0,0,0.53
5314,1P3O6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-03_05-03-55.JPG,0,0,1,0.84
5315,1A1KS_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-11-20_22-19-58.JPG,0,0,1,0.51
5316,1A1LW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-11-25_08-00-15.JPG,0,0,0,0.87
5317,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-19_17-07-53.JPG,0,0,0,0.67
5318,1A1SG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-12-06_05-06-44.JPG,0,0,0,0.75
5319,1A1N0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX12SDY6_2020-12-07_10-45-47.JPG,0,0,1,0.41
5320,1A1T6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX13SDY18_2020-11-19_13-48-07.JPG,0,0,0,0.45
5321,1A1OA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY37_2020-10-19_21-40-02.JPG,0,0,0,0.92
5322,1P3NQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-10-22_17-21-29.JPG,0,0,0,0.49
5323,1P3K8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-10-19_01-03-21.JPG,0,0,1,0.79
5324,1P3IQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-10-29_20-39-44.JPG,0,0,1,0.85
5325,1P3JO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-10-29_09-29-42.JPG,0,0,0,0.43
5326,1A1LG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-11_10-33-03.JPG,0,0,0,0.52
5327,1P3PI_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-11-21_00-13-34.JPG,0,0,0,0.89
5328,1A1SE_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-12-11_10-17-46.JPG,0,0,0,0.77
5329,1P3JY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-10-24_02-29-12.JPG,0,0,1,0.54
5330,1A1SW_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX11SDY29_2020-11-27_14-18-04.JPG,0,0,1,0.68
5331,1A1N0_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-12-07_10-45-47.JPG,0,0,0,0.46
5332,1A1O0_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-10-31_07-15-32.JPG,0,0,0,0.50
5333,1A1JC_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-11-18_09-40-39.JPG,0,0,0,0.43
5334,1P3K0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-10-30_00-18-03.JPG,0,0,0,0.62
5335,1P3NO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-11-13_01-03-20.JPG,0,0,0,0.64
5336,1P3LC_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-18_12-14-35.JPG,0,0,1,0.72
5337,1A1TM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-21_08-01-13.JPG,0,0,0,0.86
5338,1A1KS_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-11-20_22-19-58.JPG,0,0,0,0.77
5339,1A1J6_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX11SDY29_2020-11-18_09-40-39.JPG,0,0,0,0.94
5340,1A1SG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-12-06_05-06-44.JPG,0,0,0,0.44
5341,1P3PQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-10-22_11-28-11.JPG,0,0,1,0.67
5342,1A1M2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-11-22_01-03-33.JPG,0,0,1,0.60
5343,1A1TS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-12-09_11-22-47.JPG,0,0,0,0.92
5344,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-16_00-59-24.JPG,0,0,0,0.64
5345,1A1MA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-12-03_02-18-43.JPG,0,0,1,0.43
5346,1A1MO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-12-13_15-46-42.JPG,0,0,0,0.46
5347,1A1KU_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX9SDY34_2020-11-15_15-43-11.JPG,0,0,0,0.74
5348,1A1TU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-12-09_02-18-33.JPG,0,0,0,0.91
5349,1P3IW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-10-22_13-40-22.JPG,0,0,1,0.49
5350,1P3JU_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-10-28_08-37-32.JPG,0,0,1,0.72
5351,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-11-15_12-11-53.JPG,0,0,0,0.50
5352,1A1MM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-12-16_00-10-58.JPG,0,0,0,0.80
5353,1A1SG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-12-06_05-06-44.JPG,0,0,0,0.60
5354,1A1L6_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-23_05-04-07.JPG,0,0,1,0.59
5355,1P3J4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-10-31_22-17-31.JPG,0,0,0,0.74
5356,1A1TW_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-12-09_02-18-33.JPG,0,0,1,0.84
5357,1P3JS_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-10-19_21-36-38.JPG,0,0,1,0.88
5358,1P3IQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-10-29_20-39-44.JPG,0,0,1,0.68
5359,1A1KQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-15_12-11-53.JPG,0,0,0,0.85
5360,1A1SI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX9SDY34_2020-12-09_20-23-31.JPG,0,0,1,0.94
5361,1P3KM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-10-19_23-03-48.JPG,0,0,0,0.91
5362,1A1KA_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-11-17_21-05-55.JPG,0,0,0,0.56
5363,1P3Q6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-11-01_18-21-52.JPG,0,0,0,0.77
5364,1P3PO_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-11-19_17-07-53.JPG,0,0,1,0.92
5365,1P3J6_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-10-29_20-59-56.JPG,0,0,0,0.73
5366,1P3M4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-18_01-11-10.JPG,0,0,1,0.58
5367,1P3O8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-12-14_04-44-51.JPG,0,0,1,0.72
5368,1A1SY_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-11-28_23-59-40.JPG,0,0,0,0.49
5369,1A1PM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-11-02_12-30-44.JPG,0,0,1,0.56
5370,1P3JS_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-10-19_21-36-38.JPG,0,0,0,0.87
5371,1A1JQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-17_07-19-41.JPG,0,0,1,0.50
5372,1A1LI_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-26_19-05-04.JPG,0,0,0,0.61
5373,1P3QC_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-11-09_10-23-06.JPG,0,0,0,0.69
5374,1P3Q0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-19_00-35-28.JPG,0,0,0,0.47
5375,1A1TG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-12-05_20-05-11.JPG,0,0,1,0.94
5376,1A1TS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-12-09_11-22-47.JPG,0,0,0,0.68
5377,1A1KG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-11-18_15-24-30.JPG,0,0,0,0.40
5378,1P3KU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-11-10_04-38-09.JPG,0,0,0,0.75
5379,1A1L4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-23_21-30-11.JPG,0,0,0,0.48
5380,1A1KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-16_00-59-24.JPG,0,0,1,0.56
5381,1P3KO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-10_03-55-12.JPG,0,0,0,0.85
5382,1A1JM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-10-31_10-37-01.JPG,0,0,0,0.75
5383,1A1O8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-10-19_21-00-36.JPG,0,0,1,0.52
5384,1P3PG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-10-22_13-37-49.JPG,0,0,0,0.84
5385,1P3PS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-10-29_17-47-20.JPG,0,0,0,0.50
5386,1A1U4_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-12-12_17-21-11.JPG,0,0,0,0.74
5387,1A1KW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY16_2020-11-20_21-33-56.JPG,0,0,0,0.81
5388,1P3PM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX10SDY15_2020-11-13_00-11-17.JPG,0,0,0,0.81
5389,1A1N2_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-27_14-07-12.JPG,0,0,0,0.75
5390,1P3KO_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX2SDY40_2020-11-10_03-55-12.JPG,0,0,1,0.46
5391,1P3KY_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-11-12_23-35-34.JPG,0,0,0,0.75
5392,1A1KI_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX1SDY11_2020-11-19_10-52-11.JPG,0,0,0,0.63
5393,1A1LQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-11-23_04-53-38.JPG,0,0,0,0.85
5394,1A1TK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-16_08-12-35.JPG,0,0,0,0.41
5395,1P3L8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-11-14_21-57-51.JPG,0,0,0,0.63
5396,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-12-12_20-22-07.JPG,0,0,0,0.58
5397,1A1NC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-12-04_14-23-04.JPG,0,0,0,0.83
5398,1A1TS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-12-09_11-22-47.JPG,0,0,1,0.57
5399,1A1SA_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX8SDY11_2020-12-06_08-24-12.JPG,0,0,0,0.89
5400,1P3JY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX14SDY27_2020-10-24_02-29-12.JPG,0,0,1,0.89
5401,1A1SO_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-12-04_08-29-17.JPG,0,0,0,0.42
5402,1A1NM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-14_04-50-16.JPG,0,0,0,0.84
5403,1P3JC_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX4SDY30_2020-10-31_07-15-32.JPG,0,0,0,0.54
5404,1P3K2_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-10-20_21-10-56.JPG,0,0,1,0.94
5405,1A1NU_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX14SDY27_2020-11-18_11-50-53.JPG,0,0,1,0.91
5406,1P3L0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-11-13_13-01-02.JPG,0,0,0,0.69
5407,1A1N8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-12-06_17-22-44.JPG,0,0,0,0.63
5408,1A1LI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX4SDY9_2020-11-26_19-05-04.JPG,0,0,0,0.93
5409,1P3LI_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-18_14-32-51.JPG,0,0,0,0.76
5410,1A1NG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-12-14_04-50-16.JPG,0,0,0,0.78
5411,1A1NI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-12-13_09-07-50.JPG,0,0,0,0.48
5412,1P3JG_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX12SDY42_2020-10-29_20-39-44.JPG,0,0,0,0.80
5413,1A1SK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-12-03_13-05-55.JPG,0,0,0,0.54
5414,1A1KS_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-20_22-19-58.JPG,0,0,0,0.48
5415,1A1KK_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY37_2020-11-18_05-45-16.JPG,0,0,0,0.61
5416,1A1LO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-11-17_16-46-40.JPG,0,0,0,0.94
5417,1A1IG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-11-18_15-37-20.JPG,0,0,0,0.90
5418,1P3NQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-10-22_17-21-29.JPG,0,0,1,0.55
5419,1A1SE_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-12-11_10-17-46.JPG,0,0,0,0.45
5420,1A1N8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-12-06_17-22-44.JPG,0,0,0,0.93
5421,1A1MI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX8SDY11_2020-12-12_21-41-45.JPG,0,0,0,0.48
5422,1P3O8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-12-14_04-44-51.JPG,0,0,0,0.44
5423,1A1TW_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX8SDY11_2020-12-09_02-18-33.JPG,0,0,0,0.84
5424,1A1OA_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-10-19_21-40-02.JPG,0,0,1,0.65
5425,1A1OQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX3SDY20_2020-11-19_13-54-59.JPG,0,0,0,0.42
5426,1P3KC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX13SDY45_2020-10-22_13-51-06.JPG,0,0,1,0.88
5427,1A1MY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-26_19-31-04.JPG,0,0,0,0.62
5428,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY37_2020-12-12_20-22-07.JPG,0,0,0,0.54
5429,1A1MU_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-12-12_20-22-07.JPG,0,0,0,0.40
5430,1P3PW_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-11-03_12-29-34.JPG,0,0,1,0.51
5431,1A1KM_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-11-19_13-59-19.JPG,0,0,0,0.63
5432,1A1IG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-11-18_15-37-20.JPG,0,0,0,0.90
5433,1A1O6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY16_2020-11-19_17-07-53.JPG,0,0,0,0.45
5434,1P3O8_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-12-14_04-44-51.JPG,0,0,1,0.52
5435,1P3PI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX6SDY24_2020-11-21_00-13-34.JPG,0,0,0,0.77
