,file name,label,vanti,train \ test,score,vanti with context data
7542,6GJ96_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_04-06-07.BMP,0,0,0,0.52,0
7543,6GJ96_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_04-06-07.BMP,0,0,0,0.77,0
7544,6GJ96_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_04-06-07.BMP,0,0,1,0.94,0
7545,6GJ96_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_04-06-07.BMP,0,0,0,0.53,0
7546,6GJA2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-20_00-03-41.BMP,0,0,0,0.93,0
7547,6GJA2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-20_00-03-41.BMP,0,0,1,0.44,0
7548,6GJA2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-20_00-03-41.BMP,0,0,0,0.52,0
7549,6GJA2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-20_00-03-41.BMP,0,0,0,0.4,0
7550,6GJA2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-20_00-03-41.BMP,0,0,1,0.88,0
7551,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,0,0.82,0
7552,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-05_08-43-33.BMP,0,0,1,0.8,0
7553,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,1,0.45,0
7554,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-05_08-43-33.BMP,0,0,1,0.6,0
7555,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,1,0.87,0
7556,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-05_08-43-33.BMP,0,0,0,0.63,0
7557,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,0,0.6,0
7558,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-05_08-43-33.BMP,0,0,0,0.75,0
7559,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,1,0.4,0
7560,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-05_12-17-58.BMP,0,0,0,0.54,0
7561,6GJA6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-05_08-43-33.BMP,0,0,0,0.56,0
7562,6GJA8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-16_17-09-41.BMP,0,0,0,0.71,0
7563,6GJA8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-16_17-09-41.BMP,0,0,0,0.47,0
7564,6GJA8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_17-09-41.BMP,0,0,0,0.78,0
7565,6GJA8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_17-09-41.BMP,0,0,1,0.48,0
7566,6GJA8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_17-09-41.BMP,0,0,0,0.56,0
7567,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,0,0.81,0
7568,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,1,0.43,0
7569,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,0,0.73,0
7570,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,1,0.89,0
7571,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,0,0.51,0
7572,6GJAG_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-02_14-17-37.BMP,0,0,1,0.54,0
7573,6GJAO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_01-44-36.BMP,0,0,0,0.66,0
7574,6GJAO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-16_01-44-36.BMP,0,0,0,0.9,0
7575,6GJAO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_01-44-36.BMP,0,0,0,0.78,0
7576,6GJAO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_01-44-36.BMP,0,0,0,0.77,0
7577,6GJAO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_01-44-36.BMP,0,0,0,0.59,0
7578,6GJAQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_14-00-57.BMP,0,0,0,0.62,0
7579,6GJAQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_14-00-57.BMP,0,0,0,0.92,0
7580,6GJAQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_14-00-57.BMP,0,0,0,0.56,0
7581,6GJAQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_14-00-57.BMP,0,0,1,0.54,0
7582,6GJAQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_14-00-57.BMP,0,0,0,0.92,0
7583,6GJAS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-12_12-24-27.BMP,0,0,0,0.84,0
7584,6GJAS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-12_12-24-27.BMP,0,0,0,0.65,0
7585,6GJAS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-12_12-24-27.BMP,0,0,1,0.77,0
7586,6GJAS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-12_12-24-27.BMP,0,0,0,0.88,0
7587,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,1,0.49,0
7588,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,1,0.61,0
7589,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,0,0.72,0
7590,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,0,0.58,0
7591,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,1,0.52,0
7592,6GJAU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-14_05-59-38.BMP,0,0,1,0.86,0
7593,6GJAY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-12_12-29-20.BMP,0,0,0,0.47,0
7594,6GJAY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-12_12-29-20.BMP,0,0,0,0.53,0
7595,6GJAY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-12_12-29-20.BMP,0,0,1,0.64,0
7596,6GJAY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-12_12-29-20.BMP,0,0,0,0.63,0
7597,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,0,0.7,0
7598,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,0,0.54,0
7599,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,0,0.51,0
7600,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,0,0.48,0
7601,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,1,0.92,0
7602,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,0,0.91,0
7603,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,0,0.9,0
7604,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,0,0.76,0
7605,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,0,0.57,0
7606,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,1,0.5,0
7607,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-02_10-58-30.BMP,0,0,1,0.89,0
7608,6GJB2_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_21-00-52.BMP,0,0,0,0.87,0
7609,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,0,0.88,0
7610,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,1,0.66,0
7611,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,0,0.67,0
7612,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,1,0.47,0
7613,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,1,0.72,0
7614,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,0,0.57,0
7615,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,0,0.44,0
7616,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,0,0.59,0
7617,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,1,0.69,0
7618,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,0,0.45,0
7619,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,1,0.42,0
7620,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,1,0.46,0
7621,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,0,0.51,0
7622,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,1,0.56,0
7623,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,0,0.89,0
7624,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-04_12-55-32.BMP,0,0,0,0.52,0
7625,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-04_04-45-54.BMP,0,0,1,0.58,0
7626,6GJB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-03_23-12-16.BMP,0,0,0,0.73,0
7627,6GJBC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_16-42-22.BMP,0,0,0,0.93,0
7628,6GJBC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-16_16-42-22.BMP,0,0,0,0.48,0
7629,6GJBC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_16-42-22.BMP,0,0,0,0.62,0
7630,6GJBC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_16-42-22.BMP,0,0,1,0.67,0
7631,6GJBC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_16-42-22.BMP,0,0,0,0.66,0
7632,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,1,0.47,0
7633,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,0,0.48,0
7634,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,0,0.53,0
7635,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,1,0.84,0
7636,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,0,0.4,0
7637,6GJBE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_05-52-01.BMP,0,0,0,0.9,0
7638,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,1,0.66,0
7639,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,1,0.69,0
7640,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,0,0.93,0
7641,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,0,0.48,0
7642,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,0,0.87,0
7643,6GJBI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-07_08-54-13.BMP,0,0,0,0.48,0
7644,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,0,0.45,0
7645,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.87,0
7646,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,0,0.45,0
7647,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.85,0
7648,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,0,0.84,0
7649,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.76,0
7650,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,1,0.92,0
7651,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.73,0
7652,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,0,0.46,0
7653,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.74,0
7654,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-16_13-20-00.BMP,0,0,0,0.7,0
7655,6GJBK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-16_07-05-32.BMP,0,0,0,0.79,0
7656,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,0,0.44,0
7657,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,0,0.54,0
7658,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,0,0.49,0
7659,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,0,0.49,0
7660,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,1,0.88,0
7661,6GJBM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_21-17-59.BMP,0,0,1,0.52,0
7662,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,0,0.62,0
7663,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,1,0.67,0
7664,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,0,0.64,0
7665,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,0,0.74,0
7666,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,0,0.71,0
7667,6GJBO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-03_05-15-19.BMP,0,0,0,0.72,0
7668,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-07_09-28-23.BMP,0,0,0,0.62,0
7669,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,0,0.89,0
7670,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,0,0.6,0
7671,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-11-07_09-28-23.BMP,0,0,0,0.84,0
7672,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,1,0.44,0
7673,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-07_09-28-23.BMP,0,0,1,0.84,0
7674,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,1,0.59,0
7675,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-07_09-28-23.BMP,0,0,1,0.94,0
7676,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,1,0.64,0
7677,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-07_09-28-23.BMP,0,0,0,0.43,0
7678,6GJBW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-07_01-39-43.BMP,0,0,0,0.91,0
7679,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,1,0.84,0
7680,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,0,0.71,0
7681,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,0,0.54,0
7682,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,0,0.66,0
7683,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,1,0.78,0
7684,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,1,0.87,0
7685,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,1,0.7,0
7686,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,0,0.48,0
7687,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,0,0.68,0
7688,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,0,0.42,0
7689,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,0,0.47,0
7690,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,0,0.69,0
7691,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,0,0.57,0
7692,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,0,0.82,0
7693,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,0,0.54,0
7694,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-06_20-57-50.BMP,0,0,0,0.88,0
7695,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-06_08-59-58.BMP,0,0,0,0.92,0
7696,6GJBY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_03-35-47.BMP,0,0,1,0.54,0
7697,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,0,0.71,0
7698,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.78,0
7699,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,0,0.83,0
7700,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,0,0.66,0
7701,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.91,0
7702,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,0,0.54,0
7703,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,1,0.53,0
7704,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.75,0
7705,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,1,0.42,0
7706,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,0,0.85,0
7707,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.4,0
7708,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,0,0.41,0
7709,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,1,0.65,0
7710,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.87,0
7711,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,0,0.74,0
7712,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-02_10-17-10.BMP,0,0,1,0.62,0
7713,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-01_23-31-58.BMP,0,0,0,0.84,0
7714,6GJC6_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_12-27-24.BMP,0,0,1,0.76,0
7715,6GJC8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-19_20-38-19.BMP,0,0,0,0.48,0
