,file name,label,vanti,train \ test,score,vanti with context data
4381,I6V06_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-19_13-44-47.BMP,0,1,0,0.47,1
4382,I6V06_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-19_13-44-47.BMP,0,1,0,0.51,1
4383,I6V06_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-19_13-44-47.BMP,0,1,0,0.35,1
4384,I6V06_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-19_13-44-47.BMP,0,1,0,0.52,1
4385,I6V6C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-20_02-46-58.BMP,0,1,0,0.19,1
4386,I6V6C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-20_02-46-58.BMP,0,1,1,0.32,1
4387,I6V6C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-20_02-46-58.BMP,0,1,0,0.31,1
4388,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,0,0.38,1
4389,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,1,0.58,1
4390,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,1,0.52,1
4391,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,0,0.41,1
4392,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,1,0.59,1
4393,I6V6E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-07_23-46-17.BMP,0,1,0,0.16,1
4394,I6V6M_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-20_07-34-00.BMP,0,1,0,0.49,1
4395,I6V6M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-20_07-34-00.BMP,0,1,0,0.52,1
4396,I6V6M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-20_07-34-00.BMP,0,1,1,0.37,1
4397,I6V6M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-20_07-34-00.BMP,0,1,1,0.19,1
4398,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.18,1
4399,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.57,1
4400,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.4,1
4401,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.56,1
4402,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.28,1
4403,I6V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-13_04-46-29.BMP,0,1,0,0.49,1
4404,I6V8C_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-29_05-40-12.BMP,0,1,1,0.48,1
4405,I6V8C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_05-40-12.BMP,0,1,0,0.19,1
4406,I6V8C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_05-40-12.BMP,0,1,0,0.45,1
4407,I6V8C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_05-40-12.BMP,0,1,1,0.52,1
4408,I6V8C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_05-40-12.BMP,0,1,0,0.25,1
4409,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,1,0.41,1
4410,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,0,0.27,1
4411,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,1,0.52,1
4412,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,0,0.2,1
4413,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,1,0.59,1
4414,I6V8I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-12_18-26-59.BMP,0,1,0,0.36,1
4415,I6V8Q_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-13_14-15-49.BMP,0,1,1,0.17,1
4416,I6V8Q_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-13_14-15-49.BMP,0,1,1,0.47,1
4417,I6V8Q_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-13_14-15-49.BMP,0,1,0,0.37,1
4418,I6V8Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-13_14-15-49.BMP,0,1,1,0.13,1
4419,I6V8Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-13_14-15-49.BMP,0,1,0,0.14,1
4420,I6V8W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-04_16-48-09.BMP,0,1,0,0.28,1
4421,I6V12_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-04_14-02-19.BMP,0,1,0,0.53,1
4422,I6V12_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-04_14-02-19.BMP,0,1,0,0.49,1
4423,I6V12_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-04_14-02-19.BMP,0,1,1,0.2,1
4424,I6V12_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-04_14-02-19.BMP,0,1,0,0.28,1
4425,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,1,0.39,1
4426,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,0,0.27,1
4427,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,0,0.59,1
4428,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,1,0.5,1
4429,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,0,0.58,1
4430,I6V16_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_08-41-17.BMP,0,1,1,0.38,1
4431,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,1,0.57,1
4432,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,1,0.41,1
4433,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,0,0.26,1
4434,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,1,0.54,1
4435,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,0,0.4,1
4436,I6V18_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_19-17-11.BMP,0,1,1,0.38,1
4437,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-19_19-55-35.BMP,0,1,0,0.56,1
4438,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-19_19-55-35.BMP,0,1,1,0.44,1
4439,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-19_19-55-35.BMP,0,1,0,0.16,1
4440,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-19_19-55-35.BMP,0,1,0,0.48,1
4441,I6V20_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-19_19-55-35.BMP,0,1,1,0.29,1
4442,I6V22_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-24_00-03-44.BMP,0,1,0,0.47,1
4443,I6V22_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-24_00-03-44.BMP,0,1,0,0.47,1
4444,I6V22_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-24_00-03-44.BMP,0,1,0,0.12,1
4445,I6V28_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-10_08-54-14.BMP,0,1,0,0.21,1
4446,I6V28_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-10_08-54-14.BMP,0,1,0,0.21,1
4447,I6V28_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-10_08-54-14.BMP,0,1,0,0.52,1
4448,I6V28_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-10_08-54-14.BMP,0,1,0,0.59,1
4449,I6V28_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-10_08-54-14.BMP,0,1,0,0.41,1
4450,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,0,0.54,1
4451,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,1,0.36,1
4452,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,0,0.52,1
4453,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,0,0.27,1
4454,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,1,0.19,1
4455,I6V30_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-16_08-13-30.BMP,0,1,0,0.58,1
4456,I6V34_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-13_23-39-29.BMP,0,1,0,0.21,1
4457,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,0,0.49,1
4458,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,0,0.15,1
4459,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,0,0.17,1
4460,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,0,0.32,1
4461,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,1,0.48,1
4462,I6V36_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-24_02-26-44.BMP,0,1,0,0.46,1
4463,I6V38_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-05_09-33-38.BMP,0,1,0,0.35,1
4464,I6V38_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-05_09-33-38.BMP,0,1,1,0.29,1
4465,I6V38_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-05_09-33-38.BMP,0,1,0,0.4,1
4466,I6V38_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-05_09-33-38.BMP,0,1,1,0.42,1
4467,I6V38_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-05_09-33-38.BMP,0,1,1,0.38,1
4468,I6V40_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-03_00-35-02.BMP,0,1,0,0.29,1
4469,I6V40_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-12-03_00-35-02.BMP,0,1,0,0.52,1
4470,I6V40_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-12-03_00-35-02.BMP,0,1,0,0.39,1
4471,I6V46_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-12_20-00-27.BMP,0,1,1,0.46,1
4472,I6V46_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-12_20-00-27.BMP,0,1,0,0.14,1
4473,I6V46_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-12_20-00-27.BMP,0,1,1,0.46,1
4474,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-05_15-32-57.BMP,0,1,0,0.4,1
4475,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-05_15-32-57.BMP,0,1,0,0.49,1
4476,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-05_15-32-57.BMP,0,1,0,0.25,1
4477,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-05_15-32-57.BMP,0,1,0,0.28,1
4478,I6V52_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-05_15-32-57.BMP,0,1,0,0.58,1
4479,I6V56_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-29_04-08-00.BMP,0,1,0,0.45,1
4480,I6V56_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_04-08-00.BMP,0,1,0,0.58,1
4481,I6V56_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-29_04-08-00.BMP,0,1,0,0.59,1
4482,I6V56_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_04-08-00.BMP,0,1,1,0.44,1
4483,I6V60_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-14_05-30-50.BMP,0,1,0,0.55,1
4484,I6V60_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-14_05-30-50.BMP,0,1,0,0.57,1
4485,I6V60_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-14_05-30-50.BMP,0,1,0,0.6,1
4486,I6V62_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_09-22-20.BMP,0,1,0,0.55,1
4487,I6V62_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-29_09-22-20.BMP,0,1,1,0.12,1
4488,I6V62_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_09-22-20.BMP,0,1,0,0.27,1
4489,I6V62_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_09-22-20.BMP,0,1,1,0.27,1
4490,I6V62_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_09-22-20.BMP,0,1,0,0.47,1
4491,I6V64_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-29_08-05-18.BMP,0,1,1,0.49,1
4492,I6V64_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_08-05-18.BMP,0,1,0,0.34,1
4493,I6V64_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_08-05-18.BMP,0,1,1,0.42,1
4494,I6V64_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_08-05-18.BMP,0,1,0,0.52,1
4495,I6V76_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-29_03-50-18.BMP,0,1,0,0.33,1
4496,I6V76_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-29_03-50-18.BMP,0,1,0,0.39,1
4497,I6V76_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-29_03-50-18.BMP,0,1,0,0.28,1
4498,I6V76_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-29_03-50-18.BMP,0,1,1,0.6,1
4499,I6V76_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-29_03-50-18.BMP,0,1,0,0.32,1
4500,I6V78_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-22_00-51-44.BMP,0,1,0,0.13,1
4501,I6V78_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-22_00-51-44.BMP,0,1,0,0.29,1
4502,I6V78_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-22_00-51-44.BMP,0,1,1,0.42,1
4503,I6V78_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-22_00-51-44.BMP,0,1,0,0.31,1
4504,I6V78_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-22_00-51-44.BMP,0,1,0,0.47,1
4505,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,0,0.21,1
4506,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,0,0.48,1
4507,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,0,0.18,1
4508,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,0,0.43,1
4509,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,0,0.34,1
4510,I6V82_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-08_12-30-10.BMP,0,1,1,0.14,1
4511,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,0,0.32,1
4512,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,0,0.59,1
4513,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,0,0.33,1
4514,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,0,0.55,1
4515,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,1,0.2,1
4516,I6VAG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-18_21-18-30.BMP,0,1,0,0.21,1
4550,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,0,0.56,1
4551,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,0,0.17,1
4552,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,0,0.39,1
4553,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,1,0.48,1
4554,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,0,0.18,1
4555,U4HME_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-03_01-47-02.BMP,0,1,0,0.35,1
4556,U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,0,0.19,1
4557,U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,0,0.39,1
4558,U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,1,0.55,1
4559,U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,0,0.44,1
4560,U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,0,0.55,1
4561,U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,1,0.14,1
4562,U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,0,0.2,1
4563,U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,0,0.29,1
4564,U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,1,0.47,1
4565,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-12_06-09-20.BMP,0,1,0,0.37,1
4566,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-12_06-09-20.BMP,0,1,0,0.44,1
4567,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-12_06-09-20.BMP,0,1,0,0.16,1
4568,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-12_06-09-20.BMP,0,1,1,0.21,1
4569,U4HMM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-12_06-09-20.BMP,0,1,0,0.35,1
4570,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-17_13-45-34.BMP,0,1,0,0.34,1
4571,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX12DY5SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.24,1
4572,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-17_13-45-34.BMP,0,1,0,0.3,1
4573,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX17DY5SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.55,1
4574,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX5DY6SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,1,0.14,1
4575,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-17_13-45-34.BMP,0,1,1,0.59,1
4576,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX4DY8SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.57,1
4577,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P010_DX16DY8SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,1,0.55,1
4578,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P011_DX5DY9SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.22,1
4579,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P013_DX17DY9SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.36,1
4580,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P016_DX7DY11SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.46,1
4581,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P018_DX10DY12SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.25,1
4582,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P019_DX16DY12SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.3,1
4583,U4HMQ_WP2_CM_MEAS_FIB_{MEASURE}_P020_DX13DY14SDX6SDY31_2020-11-17_18-25-48.BMP,0,1,0,0.52,1
4584,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-02_17-33-37.BMP,0,1,1,0.45,1
4585,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-02_17-33-37.BMP,0,1,0,0.29,1
4586,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-02_17-33-37.BMP,0,1,0,0.21,1
4587,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-02_17-33-37.BMP,0,1,0,0.3,1
4588,U4HMS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-02_17-33-37.BMP,0,1,1,0.35,1
