,file name,label,vanti,train \ test,score,vanti label,vanti with context data
2826,3JOKI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-09-23_05-43-29.BMP,1,1,0,0.42,2,1
2827,3JOKI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-09-23_05-43-29.BMP,1,1,0,0.62,2,1
2828,3JOKQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX8SDY16_2020-09-24_22-52-05.BMP,1,1,0,0.5,2,1
2829,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-02_07-45-13.BMP,1,1,0,0.67,2,1
2830,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-10-02_07-45-13.BMP,1,1,0,0.64,2,1
2831,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX8SDY15_2020-10-02_14-14-34.BMP,1,1,1,0.56,2,1
2832,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX4DY8SDX5SDY30_2020-10-02_07-45-13.BMP,1,1,0,0.94,2,1
2833,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P013_DX12DY11SDX12SDY30_2020-10-02_07-45-13.BMP,1,1,0,0.75,2,1
2834,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P007_DX7DY4SDX12SDY30_2020-10-02_07-45-13.BMP,1,1,1,0.78,2,1
2835,3JOL2_SCAP_VE_MEAS_FIB_{MEASURE1}_P015_DX14DY9SDX12SDY30_2020-10-02_07-45-13.BMP,1,1,1,0.86,2,1
2836,3JOL8_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-09-29_13-43-04.BMP,1,1,0,0.55,2,1
2837,3JOL6_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-10-28_22-47-26.BMP,1,1,1,0.65,2,1
2838,3JOLK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-08-29_13-43-09.BMP,1,1,0,0.73,2,1
2839,3JOM0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-09-07_14-28-27.BMP,1,1,0,0.44,2,1
2840,3JOMU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-10-25_14-49-53.BMP,1,1,0,0.83,2,1
2841,3JOMU_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-10-25_14-49-53.BMP,1,1,1,0.68,2,1
2842,3JOMW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-10-02_15-39-56.BMP,1,1,0,0.46,2,1
2843,3JOMW_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-02_15-39-56.BMP,1,1,0,0.73,2,1
2844,3JOMW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX8SDY16_2020-10-02_15-39-56.BMP,1,1,0,0.4,2,1
2845,3JON6_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-08-23_10-40-51.BMP,1,1,0,0.63,2,1
2846,3JONA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-08-24_22-47-25.BMP,1,1,1,0.44,2,1
2847,3JOP4_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-10-18_10-55-08.BMP,1,1,1,0.4,2,1
2848,3JOPG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-17_04-25-16.BMP,1,1,1,0.85,2,1
2849,3JOSS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-10-12_01-04-13.BMP,1,1,0,0.5,2,1
2850,3JOT0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-15_13-10-29.BMP,1,1,0,0.7,2,1
2851,3JOUM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX8SDY16_2020-12-15_07-31-31.BMP,1,1,0,0.93,2,1
2852,3JOUO_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-11-02_15-32-11.BMP,1,1,0,0.7,2,1
2853,3JOY6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX8SDY15_2020-11-17_07-50-20.BMP,1,1,0,0.8,2,1
2854,5X6RS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY42_2020-09-01_07-35-36.BMP,1,1,0,0.49,2,1
2855,5X6RS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX6DY5SDX8SDY22_2020-09-01_01-14-36.BMP,1,1,0,0.8,2,1
2856,5X6RS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-09-01_01-14-36.BMP,1,1,0,0.47,2,1
2857,5X6S6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-09-01_02-30-41.BMP,1,1,0,0.7,2,1
2858,5X6S6_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-09-01_02-30-41.BMP,1,1,0,0.44,2,1
2859,5X6SE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-08-30_17-05-32.BMP,1,1,0,0.47,2,1
2860,5X6SE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-08-30_17-05-32.BMP,1,1,0,0.74,2,1
2861,5X6TS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX6DY5SDX8SDY22_2020-09-23_02-31-39.BMP,1,1,0,0.52,2,1
2862,5X6SE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX6DY5SDX8SDY22_2020-08-30_17-05-32.BMP,1,1,1,0.85,2,1
2863,5X6VK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX6DY5SDX8SDY22_2020-10-16_09-49-20.BMP,1,1,0,0.48,2,1
2864,5X6W0_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-10-29_10-12-32.BMP,1,1,0,0.45,2,1
2865,6GIOS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-22_15-09-46.BMP,1,1,0,0.41,2,1
2866,6GIQI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-22_15-22-24.BMP,1,1,0,0.87,2,1
2867,6GISK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-13_09-06-41.BMP,1,1,0,0.69,2,1
2868,6GIV4_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-18_05-45-02.BMP,1,1,0,0.52,2,1
2869,6GIV2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-30_08-42-53.BMP,1,1,0,0.4,2,1
2870,6GIVQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-15_05-50-46.BMP,1,1,0,0.75,2,1
2871,6GIVW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-07_16-02-53.BMP,1,1,0,0.79,2,1
2872,6GIWO_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-30_08-57-43.BMP,1,1,1,0.82,2,1
2873,6GIXU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-14_23-20-14.BMP,1,1,1,0.82,2,1
2874,6S3MK_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-20_22-47-03.BMP,1,1,0,0.53,2,1
2875,6S3LS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-26_03-05-22.BMP,1,1,0,0.4,2,1
2876,6S3NW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-12_01-20-54.BMP,1,1,0,0.44,2,1
2877,6S3OK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY12_2020-12-05_03-43-23.BMP,1,1,0,0.41,2,1
2878,6S3OK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-05_00-27-06.BMP,1,1,0,0.4,2,1
2879,6S3OW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX12DY10SDX9SDY12_2020-10-31_16-48-45.BMP,1,1,0,0.47,2,1
2880,6S3P0_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-05_22-32-03.BMP,1,1,0,0.62,2,1
2881,6S3QA_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-06_17-34-34.BMP,1,1,0,0.52,2,1
2882,6S3QW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_22-26-32.BMP,1,1,0,0.76,2,1
2883,6S3QU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-06_17-34-11.BMP,1,1,1,0.84,2,1
2884,6S3QW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_22-26-32.BMP,1,1,0,0.62,2,1
2885,8XJ6W_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-10-30_03-38-40.BMP,1,1,1,0.79,2,1
2886,6S3RA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-08_22-55-16.BMP,1,1,0,0.47,2,1
2887,6S3RA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_22-55-16.BMP,1,1,0,0.57,2,1
2888,8XJ6W_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-10-30_03-38-40.BMP,1,1,0,0.52,2,1
2889,8XJ6W_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-10-30_03-38-40.BMP,1,1,0,0.42,2,1
2890,8XJ6W_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-10-30_03-38-40.BMP,1,1,0,0.87,2,1
2891,8XJ6Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-12-20_01-41-04.BMP,1,1,0,0.86,2,1
2892,8XJ6Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-20_01-41-04.BMP,1,1,0,0.72,2,1
2893,8XJ7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-12-03_16-24-55.BMP,1,1,0,0.44,2,1
2894,8XJ7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY24_2020-12-03_16-24-55.BMP,1,1,0,0.5,2,1
2895,8XJ7A_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-12-03_16-24-55.BMP,1,1,1,0.52,2,1
2896,8XJ7G_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-10-25_03-28-58.BMP,1,1,1,0.84,2,1
2897,8XJ7I_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-10-13_19-18-58.BMP,1,1,1,0.82,2,1
2898,8XJ7I_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-10-13_19-18-58.BMP,1,1,1,0.59,2,1
2899,8XJ7K_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-09_09-01-07.BMP,1,1,0,0.67,2,1
2900,8XJ9I_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY43_2020-11-09_16-49-19.BMP,1,1,0,0.44,2,1
2901,8XJ9I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY23_2020-11-09_16-49-19.BMP,1,1,0,0.6,2,1
2902,8XJBI_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-12-13_18-15-08.BMP,1,1,0,0.92,2,1
2903,8XJBI_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY24_2020-12-13_18-15-08.BMP,1,1,0,0.92,2,1
2904,8XJC6_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-19_01-41-49.BMP,1,1,0,0.82,2,1
2905,8XJCE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-11-08_15-05-53.BMP,1,1,0,0.63,2,1
2906,8XJCE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-11-08_15-05-53.BMP,1,1,0,0.8,2,1
2907,8XJD4_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-11-20_09-09-16.BMP,1,1,0,0.91,2,1
2908,8XJDI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-12-11_01-17-29.BMP,1,1,0,0.79,2,1
2909,8XJE6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-12-13_18-19-22.BMP,1,1,0,0.49,2,1
2910,8XJGG_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-10-19_03-54-03.BMP,1,1,0,0.58,2,1
2911,8XJGU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY8_2020-12-07_01-29-15.BMP,1,1,0,0.53,2,1
2912,8XJMM_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY21_2020-08-25_15-17-43.BMP,1,1,1,0.94,2,1
2913,H51H8_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-19_20-56-31.BMP,1,1,0,0.91,2,1
2914,I6TR4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY36_2020-11-08_07-47-06.BMP,1,1,0,0.74,2,1
2915,I6U1E_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-17_20-35-58.BMP,1,1,0,0.87,2,1
2916,I6U72_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-26_14-26-59.BMP,1,1,1,0.86,2,1
2917,I6UAG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-08-24_03-54-19.BMP,1,1,0,0.61,2,1
2918,I6UEW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-09_13-00-23.BMP,1,1,1,0.43,2,1
2919,I6UGU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-23_07-42-29.BMP,1,1,0,0.53,2,1
2920,I6UHA_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-10_13-26-37.BMP,1,1,0,0.89,2,1
2921,I6UHS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-10-19_08-14-19.BMP,1,1,1,0.56,2,1
2922,I6UIM_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-16_22-02-33.BMP,1,1,0,0.44,2,1
2923,I6UIW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-28_21-21-12.BMP,1,1,1,0.44,2,1
2924,I6UJQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-17_09-03-31.BMP,1,1,1,0.59,2,1
2925,I6UKS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-19_05-58-06.BMP,1,1,0,0.73,2,1
2926,I6UKU_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-26_05-15-34.BMP,1,1,0,0.44,2,1
2927,I6UKU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-26_05-15-34.BMP,1,1,0,0.63,2,1
2928,I6ULE_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-27_00-41-30.BMP,1,1,0,0.93,2,1
2929,I6UMY_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-22_13-23-39.BMP,1,1,1,0.79,2,1
2930,I6UMY_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-22_13-23-39.BMP,1,1,0,0.89,2,1
2931,I6UNK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-22_20-34-42.BMP,1,1,0,0.45,2,1
2932,I6UNK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-22_20-34-42.BMP,1,1,1,0.64,2,1
2933,I6UNK_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-22_20-34-42.BMP,1,1,0,0.84,2,1
2934,I6UO8_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-10-04_09-29-14.BMP,1,1,0,0.76,2,1
2935,I6UOE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-26_22-00-48.BMP,1,1,1,0.73,2,1
2936,I6UP0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-23_12-14-27.BMP,1,1,0,0.69,2,1
2937,I6UP6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-23_01-30-37.BMP,1,1,0,0.4,2,1
2938,I6UQ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-28_15-56-14.BMP,1,1,0,0.51,2,1
2939,I6UQ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-28_21-36-47.BMP,1,1,1,0.92,2,1
2940,I6UQ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-28_15-56-14.BMP,1,1,1,0.71,2,1
2941,I6UQ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-28_21-36-47.BMP,1,1,0,0.58,2,1
2942,I6UQM_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-25_00-06-00.BMP,1,1,0,0.58,2,1
2943,I6UQM_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-09-25_00-06-00.BMP,1,1,1,0.71,2,1
2944,I6US6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY33_2020-09-29_14-51-41.BMP,1,1,1,0.54,2,1
2945,I6URU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-09_14-44-12.BMP,1,1,1,0.55,2,1
2946,I6URU_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-09_14-44-12.BMP,1,1,0,0.9,2,1
2947,I6US8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-10-13_16-35-42.BMP,1,1,1,0.42,2,1
2948,I6UTC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY37_2020-09-28_12-50-26.BMP,1,1,0,0.88,2,1
2949,I6UTC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-09-28_12-50-26.BMP,1,1,0,0.71,2,1
2950,I6UTC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-09-28_12-50-26.BMP,1,1,0,0.74,2,1
2951,I6UV0_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-21_00-16-21.BMP,1,1,1,0.51,2,1
2952,I6UWQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-11-26_12-10-57.BMP,1,1,0,0.46,2,1
2953,I6UWO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-12-05_16-27-51.BMP,1,1,0,0.68,2,1
2954,I6UZA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY37_2020-12-16_05-49-54.BMP,1,1,1,0.69,2,1
2955,I6V0M_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY34_2020-10-23_20-57-36.BMP,1,1,0,0.49,2,1
2956,J303K_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-08-26_20-50-11.BMP,1,1,0,0.62,2,1
2957,J303K_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-08-26_22-47-03.BMP,1,1,1,0.88,2,1
2958,J3HMQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-03_16-17-12.BMP,1,1,0,0.4,2,1
2959,J3HN6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-14_09-15-55.BMP,1,1,1,0.63,2,1
2960,J3HNI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-17_03-48-10.BMP,1,1,1,0.68,2,1
2961,J3HOC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-02_10-01-20.BMP,1,1,0,0.72,2,1
2962,J7U3U_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-22_00-12-03.BMP,1,1,1,0.83,2,1
2963,J7UGI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-02_05-56-04.BMP,1,1,0,0.62,2,1
2964,J7UGK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-06_03-49-17.BMP,1,1,1,0.58,2,1
2965,J7UGI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-02_05-56-04.BMP,1,1,0,0.74,2,1
2966,J7UGK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-06_03-49-17.BMP,1,1,0,0.91,2,1
2967,J7UGK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-06_03-49-17.BMP,1,1,0,0.78,2,1
2968,J7UI4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-04_14-43-14.BMP,1,1,1,0.52,2,1
2969,J7UJ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-02_21-00-02.BMP,1,1,1,0.81,2,1
2970,J7UJQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-05_09-53-51.BMP,1,1,0,0.66,2,1
2971,J7UNY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-06_23-46-00.BMP,1,1,0,0.81,2,1
2972,J7UPS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-28_21-12-00.BMP,1,1,0,0.72,2,1
2973,J7UTQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-12_08-47-40.BMP,1,1,0,0.58,2,1
2974,J7UTQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-12_08-47-40.BMP,1,1,1,0.41,2,1
2975,J7UVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-08-25_07-23-38.BMP,1,1,1,0.48,2,1
2976,J7UVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY13_2020-08-25_07-23-38.BMP,1,1,1,0.87,2,1
2977,J7UYO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-14_19-53-00.BMP,1,1,0,0.88,2,1
2978,J7UYO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-14_19-53-00.BMP,1,1,0,0.58,2,1
2979,J7V18_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-28_20-14-50.BMP,1,1,0,0.49,2,1
2980,J7V44_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-24_11-34-34.BMP,1,1,0,0.59,2,1
2981,J7V58_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-17_22-21-26.BMP,1,1,0,0.63,2,1
2982,J7VAC_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY13_2020-11-18_05-40-20.BMP,1,1,0,0.93,2,1
2983,J7VKC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-24_17-50-05.BMP,1,1,0,0.43,2,1
2984,J7VKG_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-08_22-58-37.BMP,1,1,0,0.58,2,1
2985,L5JVO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-11_20-24-15.BMP,1,1,0,0.84,2,1
2986,L5KII_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-08_10-51-06.BMP,1,1,0,0.78,2,1
2987,L5KII_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-10-08_11-55-43.BMP,1,1,0,0.74,2,1
2988,L5KJE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-04_14-41-59.BMP,1,1,0,0.41,2,1
2989,L5KRK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-08_01-36-15.BMP,1,1,0,0.41,2,1
2990,L5KVA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX12DY10SDX9SDY14_2020-10-07_19-40-03.BMP,1,1,1,0.62,2,1
2991,L5KZO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-26_05-58-23.BMP,1,1,0,0.63,2,1
