,file name,label,vanti,train \ test,score,vanti with context data
1356,9A0S4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-04_12-34-55.BMP,1,1,0,0.5,1
1357,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-03_16-27-18.BMP,1,1,0,0.51,1
1358,7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-25_16-18-28.BMP,1,1,1,0.81,1
1359,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-04_19-25-06.BMP,1,1,0,0.5,1
1360,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-05-25_11-23-10.BMP,1,1,0,0.85,1
1361,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_17-49-30.BMP,1,1,1,0.84,1
1362,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-22_02-42-19.BMP,1,1,0,0.46,1
1363,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-26_08-00-01.BMP,1,1,1,0.48,1
1364,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-02-04_19-41-16.BMP,1,1,0,0.85,1
1365,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-31_12-49-44.BMP,1,1,0,0.85,1
1366,L4HKW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-05_10-10-46.BMP,1,1,1,0.91,1
1367,9A0S4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-04_12-34-55.BMP,1,1,0,0.45,1
1368,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-22_22-38-21.BMP,1,1,0,0.4,1
1369,3XI7G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-04-22_16-08-13.BMP,1,1,1,0.42,1
1370,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-27_14-13-26.BMP,1,1,1,0.8,1
1371,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX3SDY13_2020-10-25_01-53-36.BMP,1,1,0,0.76,1
1372,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-26_08-00-01.BMP,1,1,0,0.4,1
1373,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_19-18-10.BMP,1,1,0,0.58,1
1374,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-27_23-15-20.BMP,1,1,0,0.59,1
1375,9A0V6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-11_14-51-46.BMP,1,1,0,0.65,1
1376,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P008_DX7DY7SDX8SDY15_2020-10-22_10-24-07.BMP,1,1,0,0.62,1
1377,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_23-54-34.BMP,1,1,0,0.6,1
1378,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-08_03-52-48.BMP,1,1,0,0.65,1
1379,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-10-29_10-58-49.BMP,1,1,0,0.63,1
1380,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-10-09_04-12-29.BMP,1,1,0,0.76,1
1381,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-04_20-14-41.BMP,1,1,0,0.9,1
1382,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-27_23-15-20.BMP,1,1,0,0.89,1
1383,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-02_09-29-40.BMP,1,1,1,0.85,1
1384,1W1B2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-29_16-51-43.BMP,1,1,1,0.75,1
1385,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY15_2020-11-24_08-22-44.BMP,1,1,0,0.92,1
1386,N9HKI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-18_15-47-21.BMP,1,1,0,0.56,1
1387,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-06_17-28-39.BMP,1,1,1,0.51,1
1388,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-26_21-24-48.BMP,1,1,0,0.77,1
1389,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-19_04-57-29.BMP,1,1,0,0.54,1
1390,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-29_01-40-49.BMP,1,1,0,0.78,1
1391,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY14_2020-09-10_01-43-00.BMP,1,1,1,0.75,1
1392,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY22_2020-10-28_18-05-00.BMP,1,1,1,0.52,1
1393,S7016_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-26_17-16-30.BMP,1,1,0,0.74,1
1394,8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-04-15_14-27-21.BMP,1,1,0,0.6,1
1395,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-12_03-36-12.BMP,1,1,0,0.43,1
1396,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-01_07-37-13.BMP,1,1,0,0.52,1
1397,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-20_23-24-55.BMP,1,1,1,0.54,1
1398,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX8DY7SDX14SDY22_2020-10-28_00-53-46.BMP,1,1,0,0.49,1
1399,9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-06_22-35-29.BMP,1,1,0,0.76,1
1400,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-01-28_11-30-05.BMP,1,1,0,0.74,1
1401,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-28_20-11-15.BMP,1,1,1,0.84,1
1402,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-14_14-13-23.BMP,1,1,1,0.48,1
1403,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-22_22-38-21.BMP,1,1,0,0.82,1
1404,8FJ40_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-09_04-45-59.BMP,1,1,1,0.59,1
1405,8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-15_14-27-21.BMP,1,1,1,0.71,1
1406,7N0M6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-03-04_20-52-05.BMP,1,1,1,0.45,1
1407,N9HKI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-18_15-47-21.BMP,1,1,0,0.82,1
1408,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-13_02-25-35.BMP,1,1,1,0.56,1
1409,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-02-04_19-41-16.BMP,1,1,0,0.85,1
1410,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX1SDY11_2020-10-28_00-53-46.BMP,1,1,1,0.8,1
1411,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-19_05-18-50.BMP,1,1,1,0.83,1
1412,9A0S4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-04_12-34-55.BMP,1,1,0,0.8,1
1413,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-29_01-40-49.BMP,1,1,0,0.59,1
1414,T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-12_09-00-28.BMP,1,1,0,0.49,1
1415,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-23_17-17-42.BMP,1,1,1,0.73,1
1416,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-21_05-11-58.BMP,1,1,1,0.55,1
1417,N9HKA_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-18_07-10-31.BMP,1,1,0,0.74,1
1418,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-07_01-48-39.BMP,1,1,0,0.52,1
1419,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-25_07-10-30.BMP,1,1,0,0.79,1
1420,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-02_23-27-51.BMP,1,1,1,0.55,1
1421,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-17_03-30-57.BMP,1,1,1,0.87,1
1422,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-11-01_04-09-24.BMP,1,1,1,0.72,1
1423,Y50YU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-24_20-08-13.BMP,1,1,0,0.63,1
1424,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY11_2020-10-28_18-05-00.BMP,1,1,0,0.71,1
1425,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-08_15-17-38.BMP,1,1,1,0.51,1
1426,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-27_14-13-26.BMP,1,1,0,0.78,1
1427,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX3SDY13_2020-10-23_16-43-58.BMP,1,1,1,0.79,1
1428,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-57-27.BMP,1,1,1,0.44,1
1429,Y50YU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-24_20-08-13.BMP,1,1,1,0.4,1
1430,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-28_20-11-59.BMP,1,1,0,0.87,1
1431,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-17_03-30-57.BMP,1,1,0,0.84,1
1432,7N0M8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-01_08-36-38.BMP,1,1,0,0.58,1
1433,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY17_2020-01-28_07-42-25.BMP,1,1,1,0.61,1
1434,N9HK4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-31_22-27-28.BMP,1,1,0,0.46,1
1435,1W1AU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-08-09_01-01-12.BMP,1,1,0,0.83,1
1436,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-06_12-14-00.BMP,1,1,0,0.82,1
1437,7EIGQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-10_13-52-40.BMP,1,1,0,0.4,1
1438,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-10_23-09-27.BMP,1,1,0,0.45,1
1439,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-19_05-18-50.BMP,1,1,0,0.72,1
1440,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-26_12-35-19.BMP,1,1,0,0.76,1
1441,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_13-14-21.BMP,1,1,0,0.84,1
1442,7N0H0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2019-12-30_17-47-42.BMP,1,1,0,0.62,1
1443,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX6SDY17_2020-09-01_20-38-48.BMP,1,1,0,0.89,1
1444,6U0OO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-19_20-38-45.BMP,1,1,0,0.53,1
1445,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY13_2020-11-25_11-17-09.BMP,1,1,0,0.63,1
1446,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX9DY11SDX14SDY11_2020-10-28_00-53-46.BMP,1,1,0,0.9,1
1447,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-05_23-38-46.BMP,1,1,1,0.91,1
1448,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-19_11-15-47.BMP,1,1,1,0.76,1
1449,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-06_01-04-17.BMP,1,1,0,0.41,1
1450,T10HK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-16_14-47-16.BMP,1,1,0,0.68,1
1451,1W1B2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-29_16-51-43.BMP,1,1,0,0.82,1
1452,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-08_03-52-48.BMP,1,1,0,0.7,1
1453,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-06_15-36-35.BMP,1,1,0,0.82,1
1454,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY25_2020-10-23_13-24-28.BMP,1,1,0,0.54,1
1455,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_03-41-57.BMP,1,1,1,0.57,1
1456,Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_00-42-42.BMP,1,1,1,0.42,1
1457,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY17_2020-06-04_07-34-21.BMP,1,1,1,0.6,1
1458,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY16_2020-10-22_10-24-07.BMP,1,1,0,0.91,1
1459,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-02-06_00-49-58.BMP,1,1,1,0.63,1
1460,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-31_17-25-59.BMP,1,1,0,0.48,1
1461,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-01_21-06-26.BMP,1,1,0,0.89,1
1462,8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-24_14-20-53.BMP,1,1,1,0.74,1
1463,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-26_09-14-21.BMP,1,1,1,0.41,1
1464,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P008_DX9DY4SDX8SDY15_2020-11-24_08-22-44.BMP,1,1,0,0.42,1
1465,L4HMW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-23_20-45-38.BMP,1,1,0,0.78,1
1466,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-05-30_05-28-48.BMP,1,1,0,0.54,1
1467,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-19_08-54-52.BMP,1,1,1,0.92,1
1468,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-01_07-37-13.BMP,1,1,0,0.88,1
1469,4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_05-35-14.BMP,1,1,0,0.52,1
1470,W1HPM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-02_22-21-27.BMP,1,1,0,0.51,1
1471,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_23-54-34.BMP,1,1,1,0.54,1
1472,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-06_12-14-00.BMP,1,1,1,0.4,1
1473,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-06_02-47-29.BMP,1,1,1,0.67,1
1474,N9HK8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-04_14-55-38.BMP,1,1,0,0.84,1
1475,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-15_03-04-47.BMP,1,1,0,0.41,1
1476,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-54-38.BMP,1,1,0,0.71,1
1477,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_15-29-29.BMP,1,1,0,0.66,1
1478,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY14SDX14SDY11_2020-10-28_00-53-46.BMP,1,1,1,0.58,1
1479,9A0T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-13_11-24-20.BMP,1,1,0,0.47,1
1480,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-10_00-53-04.BMP,1,1,0,0.7,1
1481,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY23_2020-10-27_20-39-06.BMP,1,1,0,0.74,1
1482,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-19_04-57-29.BMP,1,1,0,0.46,1
1483,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-15_03-04-47.BMP,1,1,0,0.52,1
1484,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-08_13-42-36.BMP,1,1,1,0.86,1
1485,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX3SDY13_2020-11-25_11-17-09.BMP,1,1,0,0.61,1
1486,4P0QY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-23_11-58-38.BMP,1,1,0,0.94,1
1487,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-13_05-32-04.BMP,1,1,0,0.45,1
1488,N9HKI_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-18_15-47-21.BMP,1,1,0,0.53,1
1489,7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-06_01-50-52.BMP,1,1,0,0.87,1
1490,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_03-47-54.BMP,1,1,0,0.92,1
1491,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_05-58-57.BMP,1,1,0,0.5,1
1492,8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-15_14-27-21.BMP,1,1,0,0.74,1
1493,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-08_03-28-05.BMP,1,1,0,0.62,1
1494,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-04_20-14-41.BMP,1,1,1,0.64,1
1495,8FJ42_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-27_07-29-21.BMP,1,1,0,0.61,1
1496,9A0TE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_11-21-53.BMP,1,1,0,0.51,1
1497,W1HMV_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-26_19-47-08.BMP,1,1,1,0.47,1
1498,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-04_11-07-35.BMP,1,1,1,0.54,1
1499,Y50Z4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_08-10-42.BMP,1,1,1,0.4,1
1500,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY25_2020-10-23_13-24-28.BMP,1,0,0,0.39,1
1501,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-26_12-35-19.BMP,1,0,0,0.49,1
1505,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-24_01-39-29.BMP,1,1,0,0.82,1
1507,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_23-54-34.BMP,1,1,1,0.72,1
1508,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX2SDY13_2020-10-25_01-53-36.BMP,1,0,0,0.19,1
1509,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-27_00-19-44.BMP,1,1,1,0.53,1
1510,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-01_04-38-01.BMP,1,1,0,0.4,1
1511,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2019-12-29_01-54-16.BMP,1,1,0,0.86,1
1513,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY15_2020-10-22_07-48-25.BMP,1,1,0,0.66,1
1514,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-27_00-19-44.BMP,1,1,1,0.7,1
1515,9A0T6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_11-24-20.BMP,1,1,0,0.81,1
1516,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_08-37-48.BMP,1,0,0,0.36,1
1517,9A0SE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-22_15-45-32.BMP,1,0,0,0.19,1
1518,S700O_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-30_03-27-42.BMP,1,1,1,0.6,1
1519,9UHJ2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-29_13-51-26.BMP,1,0,0,0.51,1
1521,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-13_17-51-27.BMP,1,1,0,0.78,1
1522,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-09-03_08-01-40.BMP,1,0,0,0.49,1
1523,1W1B2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-29_16-51-43.BMP,1,0,0,0.28,1
1525,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-15_08-18-10.BMP,1,1,0,0.91,1
1526,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-01-28_11-30-05.BMP,1,0,1,0.58,1
1527,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_02-30-09.BMP,1,0,0,0.46,1
1528,Y512I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY17_2020-10-23_04-14-19.BMP,1,0,0,0.13,1
1529,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-05-25_11-23-10.BMP,1,1,1,0.77,1
1531,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-20_20-56-02.BMP,1,1,1,0.69,1
1533,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-04_19-25-06.BMP,1,0,0,0.2,1
1535,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-18_22-30-44.BMP,1,1,1,0.88,1
1536,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-26_12-35-19.BMP,1,0,0,0.23,1
1537,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY24_2020-10-23_16-43-58.BMP,1,0,0,0.22,1
1538,3XI7G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-04-22_16-08-13.BMP,1,1,0,0.55,1
1540,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY14_2020-09-10_01-43-00.BMP,1,0,0,0.48,1
