,file name,label,vanti,train \ test,score,vanti label,vanti with context data
3704,1PJ7Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-27_09-29-48.JPG,0,0,0,0.65,1,0
3705,3AJV0_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX2SDY33_2020-11-22_14-52-00.JPG,0,0,1,0.9,0,0
3706,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-22_11-48-27.JPG,0,0,0,0.88,1,0
3707,1PJ4M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-10-31_11-07-07.JPG,0,0,0,0.53,1,0
3708,1PJ7U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-11-21_22-12-45.JPG,0,0,0,0.68,0,0
3709,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-11-28_02-22-57.JPG,0,0,0,0.84,0,0
3710,2RM28_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-28_04-03-04.JPG,0,0,0,0.9,1,0
3711,3AK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-10-30_05-34-45.JPG,0,0,0,0.62,0,0
3712,2RM1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-10-24_11-43-20.JPG,0,0,0,0.77,1,0
3713,3AK0A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-10-31_11-40-51.JPG,0,0,1,0.77,1,0
3714,1PJ4G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-22_23-59-27.JPG,0,0,0,0.91,1,0
3715,1PJ4G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-22_23-59-27.JPG,0,0,0,0.69,1,0
3716,3AK0M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY37_2020-10-31_16-09-30.JPG,0,0,0,0.82,0,0
3717,1PJ94_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-20_22-58-03.JPG,0,0,1,0.6,1,0
3718,3AK0A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-10-31_11-40-51.JPG,0,0,0,0.78,1,0
3719,3AJZS_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-10-30_03-52-24.JPG,0,0,0,0.69,1,0
3720,3AJVW_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-13_07-17-58.JPG,0,0,1,0.92,1,0
3721,1PJ4U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-26_00-16-47.JPG,0,0,1,0.83,1,0
3722,3AJYU_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-10-29_03-10-03 (1).JPG,0,0,1,0.92,1,0
3723,2RM1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-10-24_11-43-20.JPG,0,0,1,0.64,1,0
3724,1PJ32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-01_19-39-46.JPG,0,0,0,0.89,1,0
3725,1PJ5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-11-28_09-42-09.JPG,0,0,0,0.8,0,0
3726,2RM42_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-22_08-57-23.JPG,0,0,0,0.62,1,0
3727,3AJVE_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-10-27_16-30-03.JPG,0,0,1,0.48,1,0
3728,2RM24_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-10-29_18-33-09.JPG,0,0,1,0.53,0,0
3729,1PJ5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-28_08-55-22.JPG,0,0,1,0.43,1,0
3730,3AJXA_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-10-24_17-45-48.JPG,0,0,1,0.85,0,0
3731,3AK0A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-10-31_11-40-51.JPG,0,0,0,0.86,1,0
3732,1PJ26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-10-26_10-15-49.JPG,0,0,0,0.59,0,0
3733,3AJYY_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-10-30_03-52-24.JPG,0,0,0,0.5,1,0
3734,2RLZO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-10-30_08-28-25.JPG,0,0,0,0.77,1,0
3735,3AJWM_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-10-24_15-54-10.JPG,0,0,0,0.64,1,0
3736,1PJ5C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-28_00-03-41.JPG,0,0,1,0.85,1,0
3737,2RM24_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-10-29_18-33-09.JPG,0,0,1,0.67,1,0
3738,1PJ4S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-24_04-07-48.JPG,0,0,0,0.66,1,0
3739,2RM40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-11-24_01-33-45.JPG,0,0,0,0.7,1,0
3740,3AJUQ_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX8SDY22_2020-11-22_12-28-45.JPG,0,0,0,0.93,0,0
3741,3AK0A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-10-31_11-40-51.JPG,0,0,0,0.46,1,0
3742,3AJWC_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX7SDY40_2020-11-22_14-08-46.JPG,0,0,0,0.58,0,0
3743,2RM36_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-24_01-33-45.JPG,0,0,1,0.46,0,0
3744,1PJ8U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-11-21_16-49-45.JPG,0,0,0,0.73,1,0
3745,3AJZS_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-10-30_03-52-24.JPG,0,0,0,0.69,1,0
3746,3AJYU_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-10-29_03-10-03.JPG,0,0,0,0.69,0,0
3747,3AK0M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-10-31_16-09-30.JPG,0,0,0,0.61,1,0
3748,1PJ5S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-25_22-55-32.JPG,0,0,0,0.82,1,0
3749,3AK1C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-18_04-29-05.JPG,0,0,1,0.84,0,0
3750,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-22_18-09-34.JPG,0,0,0,0.63,1,0
3751,2RM0Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-22_18-10-16.JPG,0,0,1,0.79,0,0
3752,1PJ7S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-27_08-13-51.JPG,0,0,0,0.43,1,0
3753,3AJXQ_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX11SDY29_2020-10-26_08-39-10.JPG,0,0,1,0.85,1,0
3754,3AK0Q_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-11-17_23-44-17.JPG,0,0,1,0.72,1,0
3755,1PJ8Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-11-28_11-51-44.JPG,0,0,0,0.5,1,0
3756,2RM7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-23_21-34-17.JPG,0,0,0,0.94,1,0
3757,1PJ3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-22_11-08-00.JPG,0,0,0,0.6,1,0
3758,1PJ58_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-11-26_13-07-46.JPG,0,0,1,0.45,1,0
3759,3AJUM_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-11-22_12-20-48.JPG,0,0,1,0.51,1,0
3760,3AK0G_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-21_04-51-08.JPG,0,0,0,0.66,0,0
3761,1PJ4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-11-20_16-35-12.JPG,0,0,0,0.45,0,0
3762,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-28_19-46-15.JPG,0,0,0,0.78,0,0
3763,3AJVW_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-11-13_07-17-58.JPG,0,0,1,0.85,1,0
3764,1PJ7Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-27_09-29-48.JPG,0,0,1,0.87,1,0
3765,2RM0K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-10-30_10-12-49.JPG,0,0,0,0.58,1,0
3766,5X6XS_RWHM_VE_MEAS_CD_SEM_{S5_20_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-11-25_00-09-25.JPG,0,0,1,0.72,0,0
3767,1PJ4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-20_16-35-12.JPG,0,0,0,0.77,1,0
3768,2RM38_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-11-12_17-20-11.JPG,0,0,0,0.84,1,0
3769,1PJ7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-26_11-08-14.JPG,0,0,0,0.58,1,0
3770,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-11-28_19-46-15.JPG,0,0,0,0.58,0,0
3771,1PJ44_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-10-28_19-03-46.JPG,0,0,0,0.65,1,0
3772,2RM7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-11-23_21-34-17.JPG,0,0,0,0.47,0,0
3773,1PJ4K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-01_19-33-35.JPG,0,0,0,0.5,0,0
3774,3AJYU_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY37_2020-10-29_03-10-03.JPG,0,0,1,0.45,0,0
3775,1PJ5K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-11-28_12-37-01.JPG,0,0,0,0.82,1,0
3776,3AK0M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-10-31_16-09-30.JPG,0,0,1,0.74,1,0
3777,3JOV4_RWHM_VE_MEAS_CD_SEM_{S5_20_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-03_17-05-41.JPG,0,0,0,0.56,1,0
3778,3AJUQ_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-22_12-28-45.JPG,0,0,0,0.87,1,0
3779,1PJ5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-28_05-08-21.JPG,0,0,0,0.88,1,0
3780,3AJWM_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-10-24_15-54-10.JPG,0,0,1,0.56,1,0
3781,1PJ80_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-11-24_04-31-00.JPG,0,0,0,0.44,1,0
3782,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-10-22_18-09-34.JPG,0,0,0,0.52,1,0
3783,1PJ5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-11-28_09-42-09.JPG,0,0,0,0.59,0,0
3784,2RM42_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-22_08-57-23.JPG,0,0,0,0.71,1,0
3785,3AJZQ_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-18_16-29-11.JPG,0,0,0,0.8,1,0
3786,8S0PA_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW_O3_NO_PAD_LW_M1}_DX16DY5SDX14SDY42_2020-10-28_08-39-02.JPG,0,0,0,0.94,1,0
3787,2RM28_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-10-28_04-03-04.JPG,0,0,1,0.94,1,0
3788,3AK0K_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-10-31_16-09-30.JPG,0,0,0,0.75,0,0
3789,1PJ8Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-28_11-51-44.JPG,0,0,1,0.61,0,0
3790,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-10-29_04-30-16.JPG,0,0,1,0.49,0,0
3791,1PJ5G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-11-28_05-08-21.JPG,0,0,0,0.65,0,0
3792,1PJ7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-26_11-08-14.JPG,0,0,0,0.71,0,0
3793,1PJ4O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-24_04-07-48.JPG,0,0,0,0.66,1,0
3794,1PJ3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-28_19-16-28.JPG,0,0,1,0.42,1,0
3795,3AJZU_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-11-26_11-46-20.JPG,0,0,0,0.58,1,0
3796,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-29_04-30-16.JPG,0,0,1,0.43,0,0
3797,2RM1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-10-24_11-43-20.JPG,0,0,0,0.85,1,0
3798,1PJ8S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-11-20_22-58-03.JPG,0,0,0,0.47,1,0
3799,1PJ7S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-27_08-13-51.JPG,0,0,0,0.66,1,0
3800,2RM38_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-12_17-20-11.JPG,0,0,0,0.85,0,0
3801,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-11-10_04-19-01.JPG,0,0,0,0.76,1,0
3802,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-22_18-09-34.JPG,0,0,1,0.47,1,0
3803,2RM7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-11-28_23-41-04.JPG,0,0,0,0.52,1,0
3804,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-28_19-46-15.JPG,0,0,0,0.44,0,0
3805,3AJZ4_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-10-28_12-38-01.JPG,0,0,0,0.52,1,0
3806,3AK1C_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-11-18_04-29-05.JPG,0,0,1,0.61,0,0
3807,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-11-28_02-22-57.JPG,0,0,1,0.46,0,0
3808,2RM32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-14_18-09-43.JPG,0,0,1,0.89,1,0
3809,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-10-29_04-30-16.JPG,0,0,0,0.92,0,0
3810,2RM0M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-30_03-53-07.JPG,0,0,0,0.44,0,0
3811,2RM0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-22_18-25-59.JPG,0,0,0,0.63,0,0
3812,1PJ7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-14_12-25-18.JPG,0,0,1,0.53,0,0
3813,1PJ7I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-11-25_19-53-45.JPG,0,0,1,0.69,1,0
3814,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-10-22_18-09-34.JPG,0,0,0,0.9,1,0
3815,1PJ4Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-27_09-20-20.JPG,0,0,0,0.82,1,0
3816,1PJ4U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-26_00-16-47.JPG,0,0,0,0.84,1,0
3817,1PJ8Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX14SDY42_2020-11-28_03-50-23.JPG,0,0,0,0.8,0,0
3818,1PJ5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-28_08-55-22.JPG,0,0,1,0.48,0,0
3819,6GK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-11-13_12-18-24.JPG,0,0,1,0.84,0,0
3820,1PJ72_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-11-26_10-25-14.JPG,0,0,1,0.58,0,0
3821,1PJ3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-10-22_11-08-00.JPG,0,0,0,0.48,0,0
3822,2RM0I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-10-30_03-53-07.JPG,0,0,0,0.9,1,0
3823,3AJVW_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-11-13_07-17-58.JPG,0,0,1,0.44,0,0
3824,2RM18_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-10-24_12-22-44.JPG,0,0,0,0.88,0,0
3825,2RM38_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-12_17-20-11.JPG,0,0,0,0.59,1,0
3826,1PJ8Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-11-20_23-58-03.JPG,0,0,1,0.81,1,0
3827,1PJ32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-11-01_19-39-46.JPG,0,0,0,0.67,1,0
3828,1PJ44_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-10-28_19-03-46.JPG,0,0,0,0.78,1,0
3829,2RM18_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-10-24_12-22-44.JPG,0,0,0,0.4,1,0
3830,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-28_02-22-57.JPG,0,0,0,0.48,1,0
3831,2RM14_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-26_04-09-49.JPG,0,0,0,0.4,1,0
3832,8S0P2_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW4_O3_NO_PAD_LW4_M1}_DX15DY7SDX10SDY22_2020-10-24_15-10-59.JPG,0,0,1,0.72,1,0
3833,3AK1C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-18_04-29-05.JPG,0,0,1,0.94,0,0
3834,2RM30_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-10-30_16-00-35.JPG,0,0,1,0.7,0,0
3835,2RM1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-10-24_11-43-20.JPG,0,0,1,0.45,0,0
3836,1PJ7Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-27_09-29-48.JPG,0,0,0,0.8,1,0
3837,2RM0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-10-22_18-25-59.JPG,0,0,0,0.89,1,0
3838,3AJUM_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-22_12-20-48.JPG,0,0,1,0.53,1,0
3839,1PJ5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-28_05-08-21.JPG,0,0,0,0.73,1,0
3840,1PJ28_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-10-26_10-15-49.JPG,0,0,0,0.88,1,0
3841,1PJ7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-11-26_11-08-14.JPG,0,0,1,0.85,0,0
3842,3AK1O_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX10SDY15_2020-11-21_09-23-22.JPG,0,0,0,0.91,1,0
3843,1PJ32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-01_19-39-46.JPG,0,0,0,0.54,1,0
3844,3AJZQ_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-18_16-29-11.JPG,0,0,1,0.56,0,0
3845,8S0O4_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW4_O3_NO_PAD_LW4_M1}_DX10DY13SDX10SDY22_2020-11-02_18-51-53.JPG,0,0,0,0.89,1,0
3846,2RM0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-10-22_18-25-59.JPG,0,0,1,0.58,0,0
