,file name,label,vanti,train \ test,score,vanti with context data
425,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,0,0.66,0
426,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-05-06_07-20-54.BMP,0,0,0,0.65,0
427,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-30_06-53-48.BMP,0,0,1,0.94,0
428,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-16_07-48-16.BMP,0,0,0,0.51,0
429,7N0M8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-01_08-36-38.BMP,0,0,1,0.76,0
430,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.8,0
431,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-13_02-25-35.BMP,0,0,0,0.79,0
432,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-29_01-40-49.BMP,0,0,0,0.48,0
433,4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-01_05-35-14.BMP,0,0,0,0.78,0
434,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.79,0
435,2CICK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-01_22-55-04.BMP,0,0,0,0.75,0
436,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-28_04-10-28.BMP,0,0,0,0.56,0
437,Y50Y8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-05_06-52-34.BMP,0,0,0,0.85,0
438,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,0,0.45,0
439,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-05_11-17-16.BMP,0,0,0,0.8,0
440,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-13_05-32-04.BMP,0,0,0,0.85,0
441,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.85,0
442,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-12_03-36-12.BMP,0,0,0,0.86,0
443,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-04_05-34-10.BMP,0,0,1,0.81,0
444,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,0,0.55,0
445,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-01_22-03-03.BMP,0,0,0,0.86,0
446,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-06_00-49-58.BMP,0,0,0,0.7,0
447,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-08_19-47-50.BMP,0,0,0,0.69,0
448,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-06_12-14-00.BMP,0,0,0,0.44,0
449,Y50Z4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_08-10-42.BMP,0,0,0,0.58,0
450,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,1,0.71,0
451,Y50SE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-23_03-27-39.BMP,0,0,0,0.83,0
452,4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-21_18-49-05.BMP,0,0,1,0.58,0
453,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,1,0.78,0
454,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY15_2020-10-30_07-18-29.BMP,0,0,1,0.51,0
455,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-10-29_10-58-49.BMP,0,0,0,0.94,0
456,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-03_00-11-54.BMP,0,0,1,0.45,0
457,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_13-42-36.BMP,0,0,1,0.52,0
458,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX9DY4SDX8SDY17_2020-09-24_17-05-40.BMP,0,0,0,0.5,0
459,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-18_22-30-44.BMP,0,0,0,0.87,0
460,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY15_2020-07-02_14-26-01.BMP,0,0,0,0.49,0
461,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-06-24_20-48-33.BMP,0,0,0,0.65,0
462,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,1,0.68,0
463,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-11-01_04-09-24.BMP,0,0,0,0.52,0
464,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,1,0.69,0
465,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.94,0
466,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.62,0
467,Y510Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-08_03-52-48.BMP,0,0,1,0.73,0
468,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.76,0
469,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_02-30-09.BMP,0,0,1,0.59,0
470,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,1,0.56,0
471,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.78,0
472,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-02-06_00-49-58.BMP,0,0,1,0.54,0
473,7N0L2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-17_19-26-45.BMP,0,0,0,0.78,0
474,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-09-01_07-56-15.BMP,0,0,1,0.79,0
475,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-03_05-41-17.BMP,0,0,0,0.94,0
476,4P0Q2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-24_12-20-28.BMP,0,0,1,0.41,0
477,Y50YK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-24_05-55-09.BMP,0,0,1,0.56,0
478,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.84,0
479,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,0,0.84,0
480,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.73,0
481,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_03-16-14.BMP,0,0,0,0.78,0
482,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,0,0.41,0
483,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-06_15-36-35.BMP,0,0,0,0.52,0
484,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.49,0
485,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-21_05-11-58.BMP,0,0,0,0.85,0
486,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.9,0
487,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.8,0
488,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.77,0
489,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.62,0
490,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,1,0.93,0
491,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-06_05-18-06.BMP,0,0,0,0.61,0
492,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-31_15-54-36.BMP,0,0,0,0.46,0
493,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_14-19-57.BMP,0,0,1,0.83,0
494,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-31_17-25-59.BMP,0,0,0,0.64,0
495,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-23_18-05-33.BMP,0,0,0,0.66,0
496,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.56,0
497,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.5,0
498,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-14_20-59-21.BMP,0,0,1,0.9,0
499,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-11_12-23-35.BMP,0,0,1,0.43,0
500,Y50Q4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-01_21-06-26.BMP,0,0,0,0.75,0
501,1W1B2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-29_16-51-43.BMP,0,0,1,0.48,0
502,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-22_15-38-00.BMP,0,0,0,0.57,0
503,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_05-54-38.BMP,0,0,1,0.55,0
504,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,1,0.41,0
505,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.49,0
506,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-28_12-28-14.BMP,0,0,1,0.64,0
507,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,1,0.47,0
508,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.83,0
509,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-03_17-43-28.BMP,0,0,0,0.62,0
510,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.5,0
511,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_12-33-35.BMP,0,0,0,0.54,0
512,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_23-38-33.BMP,0,0,1,0.83,0
513,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_05-22-17.BMP,0,0,0,0.7,0
514,Y50XU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-12_03-36-12.BMP,0,0,0,0.6,0
515,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-24_07-58-07.BMP,0,0,1,0.93,0
516,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-13_23-21-50.BMP,0,0,0,0.66,0
517,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-06_05-03-32.BMP,0,0,1,0.47,0
518,9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-31_15-54-36.BMP,0,0,0,0.76,0
519,7N0LG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-06_01-04-17.BMP,0,0,1,0.73,0
520,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,1,0.43,0
521,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.87,0
522,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-04_05-34-10.BMP,0,0,1,0.92,0
523,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.87,0
524,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-27_00-19-44.BMP,0,0,0,0.77,0
525,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,0,0.5,0
526,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,1,0.42,0
527,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_04-10-48.BMP,0,0,0,0.8,0
528,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.57,0
529,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX10DY9SDX7SDY15_2020-08-25_11-00-14.BMP,0,0,1,0.91,0
530,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-15_16-24-55.BMP,0,0,1,0.4,0
531,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,1,0.51,0
532,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.89,0
533,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,1,0.71,0
534,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.66,0
535,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-15_08-18-10.BMP,0,0,0,0.61,0
536,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_12-31-14.BMP,0,0,0,0.68,0
537,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.92,0
538,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-25_02-18-35.BMP,0,0,0,0.73,0
539,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX9DY14SDX8SDY15_2020-09-24_17-05-40.BMP,0,0,0,0.62,0
540,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,1,0.73,0
541,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-28_07-42-25.BMP,0,0,0,0.57,0
542,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,1,0.87,0
543,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-14_03-41-31.BMP,0,0,0,0.63,0
544,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.76,0
545,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-01_22-03-03.BMP,0,0,0,0.69,0
546,9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-17_18-06-38.BMP,0,0,0,0.81,0
547,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68,0
548,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.55,0
549,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.68,0
550,9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,0,0.94,0
551,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,0,0.84,0
552,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.79,0
553,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,0,0.77,0
554,4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_05-35-14.BMP,0,0,1,0.81,0
555,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,0,0.47,0
556,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-11_02-30-09.BMP,0,0,0,0.88,0
557,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.8,0
558,9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,1,0.64,0
559,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-05_00-45-05.BMP,0,0,0,0.5,0
560,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY15_2020-12-19_13-12-56.BMP,0,0,0,0.65,0
561,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.67,0
562,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX7DY7SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.51,0
563,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,0,0.44,0
564,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.94,0
565,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_08-37-48.BMP,0,0,0,0.44,0
566,7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.75,0
567,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-03_17-43-28.BMP,0,0,0,0.9,0
568,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,0,0.49,0
569,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,1,0.61,0
570,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,1,0.58,0
571,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.93,0
572,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-08_19-47-50.BMP,0,0,0,0.51,0
573,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,0,0.85,0
574,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-09-01_07-56-15.BMP,0,0,0,0.84,0
575,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-21_05-11-58.BMP,0,0,0,0.6,0
576,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-30_06-53-48.BMP,0,0,0,0.88,0
577,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-05_11-17-16.BMP,0,0,0,0.65,0
578,S7004_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-07_02-41-43.BMP,0,0,0,0.79,0
579,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-18_22-30-44.BMP,0,0,0,0.69,0
580,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.46,0
581,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.63,0
582,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-25_02-18-35.BMP,0,0,0,0.83,0
583,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,1,0.43,0
584,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.4,0
585,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.72,0
586,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.48,0
587,S708I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.54,0
588,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-11-15.BMP,0,0,0,0.43,0
589,Y50YK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-24_05-55-09.BMP,0,0,1,0.51,0
590,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,0,0.41,0
591,S708I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.9,0
592,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.54,0
593,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-17_20-55-41.BMP,0,0,0,0.81,0
594,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,0,0.68,0
595,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,0,0.92,0
596,7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_16-18-28.BMP,0,0,0,0.87,0
597,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-48-16.BMP,0,0,0,0.46,0
598,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.49,0
599,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,1,0.68,0
600,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-01-45.BMP,0,0,0,0.61,0
601,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,0,0.5,0
